competition,model_id,model_family,seed,params_json,cv_auc_mean,cv_auc_std,cv_auc_min,cv_auc_max,public_auc,private_auc,cv_private_gap,abs_cv_private_gap,public_private_gap,abs_public_private_gap,runtime_seconds
santander,253,lightgbm,915761,"{""n_estimators"": 1100, ""learning_rate"": 0.07, ""num_leaves"": 15, ""max_depth"": 9, ""min_child_samples"": 120, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5}",0.8936059478298846,0.002087545913033,0.8897259464213121,0.8955161034737374,,,,,,,112.0111300945282
santander,254,lightgbm,289782,"{""n_estimators"": 1100, ""learning_rate"": 0.07, ""num_leaves"": 31, ""max_depth"": 9, ""min_child_samples"": 20, ""subsample"": 0.9, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.1, ""reg_lambda"": 0.0}",0.8899025535141826,0.0029250772042359,0.8843162038611833,0.8925985276507955,,,,,,,158.77137899398804
santander,255,lightgbm,654591,"{""n_estimators"": 500, ""learning_rate"": 0.02, ""num_leaves"": 15, ""max_depth"": 9, ""min_child_samples"": 10, ""subsample"": 0.9, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0}",0.8632315659267988,0.0035782965543918,0.8563736971064634,0.8668521861421166,,,,,,,74.01464176177979
santander,256,lightgbm,577405,"{""n_estimators"": 500, ""learning_rate"": 0.05, ""num_leaves"": 31, ""max_depth"": 5, ""min_child_samples"": 40, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0}",0.8820398174921691,0.0027888105465922,0.8768940248728565,0.8852755213021629,,,,,,,67.42625284194946
santander,257,lightgbm,802059,"{""n_estimators"": 1100, ""learning_rate"": 0.05, ""num_leaves"": 31, ""max_depth"": 7, ""min_child_samples"": 20, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0}",0.8922705416323705,0.0023934524645808,0.8875303029045987,0.893801337946178,,,,,,,156.76338005065918
santander,258,lightgbm,383693,"{""n_estimators"": 700, ""learning_rate"": 0.02, ""num_leaves"": 63, ""max_depth"": 3, ""min_child_samples"": 40, ""subsample"": 0.7, ""colsample_bytree"": 0.6, ""reg_alpha"": 1.0, ""reg_lambda"": 0.5}",0.8542729312823442,0.0036945856909625,0.8473448073694894,0.8583579115070125,,,,,,,44.579911947250366
santander,259,lightgbm,70521,"{""n_estimators"": 500, ""learning_rate"": 0.03, ""num_leaves"": 15, ""max_depth"": 3, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 0.9, ""reg_alpha"": 1.0, ""reg_lambda"": 0.5}",0.8562417517205102,0.0037652429813927,0.8496345399185286,0.8610110493540386,,,,,,,45.30395984649658
santander,260,lightgbm,863258,"{""n_estimators"": 500, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 7, ""min_child_samples"": 80, ""subsample"": 0.8, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0}",0.8861052441201709,0.0031863652619089,0.880033849651133,0.888861549672427,,,,,,,84.43448305130005
santander,261,lightgbm,970659,"{""n_estimators"": 1100, ""learning_rate"": 0.01, ""num_leaves"": 63, ""max_depth"": -1, ""min_child_samples"": 80, ""subsample"": 1.0, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.5, ""reg_lambda"": 5.0}",0.8828651679577553,0.0033801205936352,0.8764386309143554,0.8862387968314731,,,,,,,202.68982195854187
santander,262,lightgbm,847184,"{""n_estimators"": 500, ""learning_rate"": 0.01, ""num_leaves"": 127, ""max_depth"": 9, ""min_child_samples"": 40, ""subsample"": 1.0, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0}",0.8617513446935992,0.0032286746802153,0.8559783005483975,0.8658510633729384,,,,,,,104.86461329460144
santander,263,lightgbm,935694,"{""n_estimators"": 900, ""learning_rate"": 0.07, ""num_leaves"": 63, ""max_depth"": -1, ""min_child_samples"": 10, ""subsample"": 0.7, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0}",0.8898875201257042,0.0027409587708693,0.884690119441702,0.8921985887682211,,,,,,,216.7661650180817
santander,264,lightgbm,239484,"{""n_estimators"": 700, ""learning_rate"": 0.02, ""num_leaves"": 31, ""max_depth"": 5, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 0.9, ""reg_alpha"": 1.0, ""reg_lambda"": 0.1}",0.8705974330337962,0.0040658873485778,0.8631285415612322,0.8754166092152296,,,,,,,88.48525595664978
santander,265,lightgbm,880586,"{""n_estimators"": 1100, ""learning_rate"": 0.07, ""num_leaves"": 31, ""max_depth"": 9, ""min_child_samples"": 40, ""subsample"": 0.6, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0}",0.8906297669765522,0.0023485490825148,0.8862638793248875,0.8926735278582074,,,,,,,116.82688784599304
santander,266,lightgbm,434732,"{""n_estimators"": 900, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 3, ""min_child_samples"": 40, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0}",0.8365126990073172,0.003599989951217,0.8301921880314935,0.8408290104231629,,,,,,,66.49333095550537
santander,267,lightgbm,791875,"{""n_estimators"": 1100, ""learning_rate"": 0.07, ""num_leaves"": 15, ""max_depth"": 9, ""min_child_samples"": 40, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5}",0.8927049067278776,0.002878038804153,0.8874772607225131,0.8950497075745769,,,,,,,132.93950414657593
santander,268,lightgbm,117288,"{""n_estimators"": 300, ""learning_rate"": 0.02, ""num_leaves"": 127, ""max_depth"": 5, ""min_child_samples"": 40, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 5.0}",0.840815622414594,0.0035638379705193,0.8343878025105158,0.8452637623106483,,,,,,,46.89314389228821
santander,269,lightgbm,729417,"{""n_estimators"": 900, ""learning_rate"": 0.07, ""num_leaves"": 31, ""max_depth"": 9, ""min_child_samples"": 20, ""subsample"": 0.6, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}",0.890680455784327,0.0027949750523685,0.8854466135138647,0.8937452674958616,,,,,,,109.8551390171051
santander,270,lightgbm,881208,"{""n_estimators"": 900, ""learning_rate"": 0.02, ""num_leaves"": 127, ""max_depth"": -1, ""min_child_samples"": 20, ""subsample"": 0.9, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.5, ""reg_lambda"": 5.0}",0.8916110908481996,0.0026894343876639,0.8864253012314748,0.8937391972876031,,,,,,,305.1491482257843
santander,271,lightgbm,66062,"{""n_estimators"": 300, ""learning_rate"": 0.07, ""num_leaves"": 63, ""max_depth"": 5, ""min_child_samples"": 40, ""subsample"": 0.8, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.1, ""reg_lambda"": 0.0}",0.8776866921440256,0.0037026734847657,0.8713170874366357,0.8825694886008062,,,,,,,47.389649868011475
santander,272,lightgbm,626638,"{""n_estimators"": 900, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 7, ""min_child_samples"": 80, ""subsample"": 0.6, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5}",0.8674678926936578,0.0036596844680388,0.8605199889933324,0.8710927228401812,,,,,,,100.70710611343384
santander,273,lightgbm,961051,"{""n_estimators"": 700, ""learning_rate"": 0.07, ""num_leaves"": 15, ""max_depth"": 5, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5}",0.8910843703665228,0.0028373519933579,0.8855076203197465,0.893091885692152,,,,,,,72.52424097061157
santander,274,lightgbm,185730,"{""n_estimators"": 300, ""learning_rate"": 0.03, ""num_leaves"": 127, ""max_depth"": -1, ""min_child_samples"": 40, ""subsample"": 0.7, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0}",0.8797221111314905,0.0033123772587428,0.8737114870339797,0.8835238434395571,,,,,,,146.42020511627197
santander,275,lightgbm,245168,"{""n_estimators"": 300, ""learning_rate"": 0.03, ""num_leaves"": 63, ""max_depth"": 9, ""min_child_samples"": 120, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 0.5}",0.8728953145720073,0.0035436225410221,0.866258680195465,0.8764797134956335,,,,,,,80.26370215415955
santander,276,lightgbm,133745,"{""n_estimators"": 700, ""learning_rate"": 0.02, ""num_leaves"": 15, ""max_depth"": 3, ""min_child_samples"": 40, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0}",0.8538196888199959,0.0035975156028626,0.8472543687897367,0.8577650728396167,,,,,,,61.91825485229492
santander,277,lightgbm,660711,"{""n_estimators"": 300, ""learning_rate"": 0.02, ""num_leaves"": 63, ""max_depth"": 5, ""min_child_samples"": 20, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.01, ""reg_lambda"": 0.0}",0.8421216487472407,0.0037573240733089,0.835580988885478,0.847221148531441,,,,,,,49.32606291770935
santander,278,lightgbm,310959,"{""n_estimators"": 1100, ""learning_rate"": 0.05, ""num_leaves"": 127, ""max_depth"": 9, ""min_child_samples"": 10, ""subsample"": 0.7, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0}",0.8884323369751991,0.0023562012393585,0.8838862109685037,0.8902980580698509,,,,,,,200.62440299987793
santander,279,lightgbm,936947,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": -1, ""min_child_samples"": 120, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 0.5}",0.883629034243933,0.0027370201190875,0.8784264544426285,0.8864909342721515,,,,,,,94.98151898384094
santander,280,lightgbm,792839,"{""n_estimators"": 700, ""learning_rate"": 0.07, ""num_leaves"": 15, ""max_depth"": -1, ""min_child_samples"": 120, ""subsample"": 0.7, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1}",0.8930417307740232,0.0023247888506298,0.8886241250667174,0.8950675351251672,,,,,,,78.38035988807678
santander,281,lightgbm,513538,"{""n_estimators"": 500, ""learning_rate"": 0.01, ""num_leaves"": 127, ""max_depth"": -1, ""min_child_samples"": 10, ""subsample"": 0.9, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0}",0.8659312226503063,0.0033202156242891,0.8599141383134357,0.8700171295929947,,,,,,,220.0628480911255
santander,282,lightgbm,540791,"{""n_estimators"": 1100, ""learning_rate"": 0.01, ""num_leaves"": 127, ""max_depth"": 7, ""min_child_samples"": 120, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0}",0.8749198396196054,0.0037485363959855,0.8680835331403017,0.8792895788859398,,,,,,,226.38691782951355
santander,283,lightgbm,922901,"{""n_estimators"": 900, ""learning_rate"": 0.02, ""num_leaves"": 63, ""max_depth"": 3, ""min_child_samples"": 40, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0}",0.8624736112959196,0.0038551258947655,0.8551186189674196,0.8662641674137284,,,,,,,73.22871994972229
santander,284,lightgbm,437945,"{""n_estimators"": 900, ""learning_rate"": 0.05, ""num_leaves"": 31, ""max_depth"": 5, ""min_child_samples"": 40, ""subsample"": 1.0, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.01, ""reg_lambda"": 0.5}",0.8900790985048814,0.0029221201586644,0.8844288217058122,0.8923832301832961,,,,,,,91.99597096443176
santander,285,lightgbm,194883,"{""n_estimators"": 500, ""learning_rate"": 0.01, ""num_leaves"": 15, ""max_depth"": 7, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.5, ""reg_lambda"": 0.5}",0.8366466943816645,0.0035228347809212,0.8301298607020484,0.8407327914398768,,,,,,,70.55620002746582
santander,286,lightgbm,193632,"{""n_estimators"": 1100, ""learning_rate"": 0.07, ""num_leaves"": 63, ""max_depth"": -1, ""min_child_samples"": 10, ""subsample"": 0.7, ""colsample_bytree"": 0.5, ""reg_alpha"": 1.0, ""reg_lambda"": 0.1}",0.8896919150034741,0.0023773965570093,0.885256140088883,0.8919927459710479,,,,,,,172.40094900131226
santander,287,lightgbm,282651,"{""n_estimators"": 1100, ""learning_rate"": 0.07, ""num_leaves"": 15, ""max_depth"": 3, ""min_child_samples"": 40, ""subsample"": 0.9, ""colsample_bytree"": 1.0, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0}",0.8917643760670323,0.0029321539289727,0.8860041786619985,0.8941662549376108,,,,,,,81.33436417579651
santander,288,lightgbm,40646,"{""n_estimators"": 500, ""learning_rate"": 0.03, ""num_leaves"": 15, ""max_depth"": 3, ""min_child_samples"": 10, ""subsample"": 1.0, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1}",0.8569920328425672,0.0035918121852214,0.85051038581412,0.8613165933785836,,,,,,,40.56757807731629
santander,289,lightgbm,148594,"{""n_estimators"": 700, ""learning_rate"": 0.02, ""num_leaves"": 127, ""max_depth"": 3, ""min_child_samples"": 40, ""subsample"": 0.9, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1}",0.8542736594492073,0.0034541093431324,0.8482186067992444,0.8584913691869349,,,,,,,53.36349701881409
santander,290,lightgbm,507456,"{""n_estimators"": 1100, ""learning_rate"": 0.07, ""num_leaves"": 63, ""max_depth"": 7, ""min_child_samples"": 120, ""subsample"": 0.9, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 0.5}",0.8869113133880326,0.0024436763917636,0.8821546035802089,0.8890632026084142,,,,,,,219.9170348644257
santander,291,lightgbm,112182,"{""n_estimators"": 300, ""learning_rate"": 0.03, ""num_leaves"": 15, ""max_depth"": 5, ""min_child_samples"": 40, ""subsample"": 0.9, ""colsample_bytree"": 1.0, ""reg_alpha"": 1.0, ""reg_lambda"": 0.5}",0.8536832221891025,0.0036384276731381,0.8469457327039067,0.857771912035712,,,,,,,48.15170478820801
santander,292,lightgbm,325585,"{""n_estimators"": 900, ""learning_rate"": 0.01, ""num_leaves"": 63, ""max_depth"": 5, ""min_child_samples"": 10, ""subsample"": 0.9, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0}",0.8582538024053473,0.0034901323912868,0.852062201499451,0.8628882461734958,,,,,,,81.84665131568909
santander,293,lightgbm,174198,"{""n_estimators"": 900, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 9, ""min_child_samples"": 20, ""subsample"": 0.9, ""colsample_bytree"": 0.9, ""reg_alpha"": 1.0, ""reg_lambda"": 0.1}",0.8685914593915653,0.0036814979367358,0.8616840685400126,0.8727380923493261,,,,,,,155.98000407218933
santander,294,lightgbm,715116,"{""n_estimators"": 1100, ""learning_rate"": 0.05, ""num_leaves"": 15, ""max_depth"": 9, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0}",0.894081715084052,0.0031904511301092,0.8883119284068814,0.8969001158742144,,,,,,,122.3317699432373
santander,295,lightgbm,31477,"{""n_estimators"": 700, ""learning_rate"": 0.07, ""num_leaves"": 31, ""max_depth"": 3, ""min_child_samples"": 120, ""subsample"": 0.6, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5}",0.8860275154802345,0.0032699052124002,0.8798191574091743,0.8894317056099643,,,,,,,54.636582136154175
santander,296,lightgbm,921726,"{""n_estimators"": 700, ""learning_rate"": 0.07, ""num_leaves"": 15, ""max_depth"": 7, ""min_child_samples"": 40, ""subsample"": 0.7, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0}",0.8929262275322436,0.0029115089789671,0.8872974137096619,0.8952383490612137,,,,,,,76.20659899711609
santander,297,lightgbm,611170,"{""n_estimators"": 300, ""learning_rate"": 0.03, ""num_leaves"": 127, ""max_depth"": -1, ""min_child_samples"": 40, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.01, ""reg_lambda"": 0.5}",0.878181372828051,0.0032815775527581,0.8721390753293012,0.881480251537749,,,,,,,147.26428318023682
santander,298,lightgbm,717192,"{""n_estimators"": 300, ""learning_rate"": 0.07, ""num_leaves"": 127, ""max_depth"": 7, ""min_child_samples"": 80, ""subsample"": 0.9, ""colsample_bytree"": 0.9, ""reg_alpha"": 1.0, ""reg_lambda"": 0.5}",0.8796201266236178,0.0029759014337222,0.8740709045102448,0.8825858708612206,,,,,,,72.62547612190247
santander,299,lightgbm,456056,"{""n_estimators"": 900, ""learning_rate"": 0.01, ""num_leaves"": 127, ""max_depth"": 7, ""min_child_samples"": 80, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0}",0.8699408935380321,0.0035418378245328,0.8636476663375728,0.874615282253519,,,,,,,146.82121181488037
santander,300,lightgbm,778035,"{""n_estimators"": 900, ""learning_rate"": 0.07, ""num_leaves"": 127, ""max_depth"": 7, ""min_child_samples"": 20, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.5, ""reg_lambda"": 2.0}",0.8857370156863882,0.0025070613349761,0.88081335955022,0.8875810772347926,,,,,,,162.75469422340393
santander,301,lightgbm,369333,"{""n_estimators"": 700, ""learning_rate"": 0.01, ""num_leaves"": 63, ""max_depth"": 5, ""min_child_samples"": 40, ""subsample"": 0.8, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0}",0.8492847557919314,0.003707064262205,0.8427399342918536,0.8542144305391779,,,,,,,62.00158095359802
santander,302,lightgbm,349676,"{""n_estimators"": 300, ""learning_rate"": 0.02, ""num_leaves"": 15, ""max_depth"": 3, ""min_child_samples"": 80, ""subsample"": 0.6, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0}",0.8183740904979491,0.0038232213736684,0.8116965132646937,0.8232384666760239,,,,,,,32.47586989402771
santander,303,lightgbm,732444,"{""n_estimators"": 500, ""learning_rate"": 0.03, ""num_leaves"": 15, ""max_depth"": -1, ""min_child_samples"": 120, ""subsample"": 1.0, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1}",0.8758808406261533,0.0036535102956063,0.8690583975619401,0.8797350325317184,,,,,,,52.68063402175903
santander,304,lightgbm,395161,"{""n_estimators"": 500, ""learning_rate"": 0.02, ""num_leaves"": 63, ""max_depth"": -1, ""min_child_samples"": 120, ""subsample"": 0.9, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0}",0.8786939668485865,0.0030453046999784,0.8729432880068806,0.8819743402352349,,,,,,,142.208477973938
santander,305,lightgbm,836245,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""num_leaves"": 31, ""max_depth"": 7, ""min_child_samples"": 40, ""subsample"": 1.0, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1}",0.8783516827755902,0.0032424834440834,0.8724580336228807,0.8821145333822924,,,,,,,45.7663791179657
santander,306,lightgbm,248364,"{""n_estimators"": 500, ""learning_rate"": 0.02, ""num_leaves"": 15, ""max_depth"": 7, ""min_child_samples"": 40, ""subsample"": 1.0, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}",0.8624990912551898,0.0034924134711333,0.8560118045127336,0.8664759681194988,,,,,,,69.03716921806335
santander,307,lightgbm,422809,"{""n_estimators"": 700, ""learning_rate"": 0.02, ""num_leaves"": 127, ""max_depth"": 5, ""min_child_samples"": 80, ""subsample"": 0.6, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.01, ""reg_lambda"": 0.5}",0.8709947559356159,0.0037585177981955,0.863929048476351,0.8751226067662996,,,,,,,86.02592921257019
santander,308,lightgbm,439372,"{""n_estimators"": 1100, ""learning_rate"": 0.02, ""num_leaves"": 15, ""max_depth"": 3, ""min_child_samples"": 20, ""subsample"": 0.6, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.01, ""reg_lambda"": 0.5}",0.8695138248856861,0.0036113658618864,0.8628350050746822,0.8737769586294124,,,,,,,67.4756338596344
santander,309,lightgbm,343356,"{""n_estimators"": 500, ""learning_rate"": 0.05, ""num_leaves"": 15, ""max_depth"": 9, ""min_child_samples"": 80, ""subsample"": 0.6, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1}",0.8855794352678418,0.0034782638187617,0.8788385822416545,0.8887108654059417,,,,,,,57.5803861618042
santander,310,lightgbm,365497,"{""n_estimators"": 300, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 7, ""min_child_samples"": 20, ""subsample"": 1.0, ""colsample_bytree"": 0.7, ""reg_alpha"": 1.0, ""reg_lambda"": 0.1}",0.8239242455145692,0.0037483496716472,0.817496024601838,0.8290947617227884,,,,,,,49.14033102989197
santander,311,lightgbm,539334,"{""n_estimators"": 900, ""learning_rate"": 0.01, ""num_leaves"": 127, ""max_depth"": 3, ""min_child_samples"": 40, ""subsample"": 0.9, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0}",0.83686495033674,0.0035647421089134,0.8304726713846001,0.8410456379832051,,,,,,,56.18262481689453
santander,312,lightgbm,623604,"{""n_estimators"": 1100, ""learning_rate"": 0.03, ""num_leaves"": 63, ""max_depth"": 5, ""min_child_samples"": 120, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0}",0.8876028867854874,0.0030109413398272,0.8818298584896529,0.8902886312942291,,,,,,,139.19427728652954
santander,313,lightgbm,358795,"{""n_estimators"": 700, ""learning_rate"": 0.05, ""num_leaves"": 15, ""max_depth"": 7, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5}",0.8896995956272793,0.003115468791119,0.883968200962945,0.8924924636934289,,,,,,,85.40179204940796
santander,314,lightgbm,491934,"{""n_estimators"": 700, ""learning_rate"": 0.03, ""num_leaves"": 63, ""max_depth"": 7, ""min_child_samples"": 40, ""subsample"": 0.9, ""colsample_bytree"": 1.0, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0}",0.8850547799512565,0.0033142907930118,0.8790716442799897,0.8892665967667172,,,,,,,147.1724352836609
santander,315,lightgbm,712926,"{""n_estimators"": 500, ""learning_rate"": 0.01, ""num_leaves"": 127, ""max_depth"": -1, ""min_child_samples"": 120, ""subsample"": 0.9, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.5, ""reg_lambda"": 5.0}",0.865956162259202,0.0035151718321838,0.8595346295205462,0.8702083573883674,,,,,,,230.07931208610535
santander,316,lightgbm,118535,"{""n_estimators"": 1100, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": -1, ""min_child_samples"": 40, ""subsample"": 0.9, ""colsample_bytree"": 0.6, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0}",0.8764622668155917,0.003550727959835,0.8696780204038175,0.8799779934170698,,,,,,,153.69571828842163
santander,317,lightgbm,628926,"{""n_estimators"": 1100, ""learning_rate"": 0.03, ""num_leaves"": 31, ""max_depth"": 9, ""min_child_samples"": 40, ""subsample"": 0.9, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1}",0.8927763955381411,0.0029024508055177,0.8872486511301194,0.8952459627668771,,,,,,,141.70967388153076
santander,318,lightgbm,223559,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""num_leaves"": 15, ""max_depth"": 7, ""min_child_samples"": 120, ""subsample"": 0.9, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0}",0.873058757428737,0.0035396004810683,0.8662932350476632,0.8764115082468084,,,,,,,41.36320686340332
santander,319,lightgbm,3149,"{""n_estimators"": 900, ""learning_rate"": 0.05, ""num_leaves"": 15, ""max_depth"": 7, ""min_child_samples"": 10, ""subsample"": 0.7, ""colsample_bytree"": 0.9, ""reg_alpha"": 1.0, ""reg_lambda"": 0.1}",0.8926867674535993,0.0028319299782029,0.8872874717573888,0.8950076558541972,,,,,,,109.93048286437988
santander,320,lightgbm,921338,"{""n_estimators"": 1100, ""learning_rate"": 0.05, ""num_leaves"": 15, ""max_depth"": 3, ""min_child_samples"": 80, ""subsample"": 1.0, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1}",0.8884040129747859,0.0032055854947805,0.8821637297116419,0.8911040446487062,,,,,,,82.93276500701904
santander,321,lightgbm,960336,"{""n_estimators"": 500, ""learning_rate"": 0.02, ""num_leaves"": 127, ""max_depth"": 5, ""min_child_samples"": 20, ""subsample"": 0.6, ""colsample_bytree"": 0.7, ""reg_alpha"": 1.0, ""reg_lambda"": 0.5}",0.8608525334767517,0.0038309860634603,0.8538432766683537,0.8655580221457043,,,,,,,61.583393573760986
santander,322,lightgbm,699529,"{""n_estimators"": 500, ""learning_rate"": 0.05, ""num_leaves"": 127, ""max_depth"": 7, ""min_child_samples"": 80, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.5, ""reg_lambda"": 5.0}",0.883924157755807,0.0031315211064033,0.8778435919347122,0.8863329896424076,,,,,,,89.08543634414673
santander,323,lightgbm,841061,"{""n_estimators"": 500, ""learning_rate"": 0.05, ""num_leaves"": 15, ""max_depth"": 5, ""min_child_samples"": 40, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0}",0.8818951129379332,0.0036269405853284,0.874943431812588,0.8851800215063327,,,,,,,66.66175293922424
santander,324,lightgbm,208836,"{""n_estimators"": 500, ""learning_rate"": 0.07, ""num_leaves"": 63, ""max_depth"": 7, ""min_child_samples"": 120, ""subsample"": 0.9, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.0, ""reg_lambda"": 0.5}",0.8871172947639655,0.0028545100995651,0.8815715198327428,0.8894968543121018,,,,,,,72.23582196235657
santander,325,lightgbm,338378,"{""n_estimators"": 900, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 3, ""min_child_samples"": 10, ""subsample"": 0.6, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5}",0.8375431592829624,0.0036444933830252,0.8312927372586761,0.8422913882163583,,,,,,,58.9246039390564
santander,326,lightgbm,435288,"{""n_estimators"": 700, ""learning_rate"": 0.05, ""num_leaves"": 127, ""max_depth"": 5, ""min_child_samples"": 80, ""subsample"": 0.9, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0}",0.8872073311968277,0.003043517008009,0.881397832958609,0.890339513806736,,,,,,,96.48276138305664
