competition,model_id,model_family,seed,params_json,started_at,cv_auc_mean,cv_auc_std,cv_auc_min,cv_auc_max,submission_path,submitted_to_kaggle,kaggle_status,public_auc,private_auc,runtime_seconds,error,finished_at,cv_private_gap,abs_cv_private_gap,public_private_gap,abs_public_private_gap
santander,160,lightgbm,301500,"{""n_estimators"": 900, ""learning_rate"": 0.07, ""num_leaves"": 31, ""max_depth"": -1, ""min_child_samples"": 120, ""subsample"": 0.6, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 0.0}",2026-05-10T02:25:47.479125,0.8907018229306773,0.0026618957955949,0.8859500855920508,0.8935016565756945,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0160.csv,False,,,,130.75095200538635,,2026-05-10T02:27:58.230068,,,,
santander,161,lightgbm,776415,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": -1, ""min_child_samples"": 10, ""subsample"": 0.9, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0}",2026-05-10T02:27:58.237625,0.88499005045396,0.0033355468154926,0.8787956341140325,0.888206521371945,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0161.csv,False,,,,102.2933177947998,,2026-05-10T02:29:40.530936,,,,
santander,162,lightgbm,264988,"{""n_estimators"": 300, ""learning_rate"": 0.07, ""num_leaves"": 15, ""max_depth"": 5, ""min_child_samples"": 120, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 0.0}",2026-05-10T02:29:40.538471,0.8774110779625662,0.0031983871215817,0.871350045215833,0.8804036694078105,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0162.csv,False,,,,39.93277883529663,,2026-05-10T02:30:20.471244,,,,
santander,163,lightgbm,572692,"{""n_estimators"": 1100, ""learning_rate"": 0.01, ""num_leaves"": 127, ""max_depth"": 5, ""min_child_samples"": 40, ""subsample"": 0.6, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1}",2026-05-10T02:30:20.479931,0.8647727843135258,0.0039858162028344,0.8573948559039156,0.8693737610915562,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0163.csv,False,,,,127.99025774002077,,2026-05-10T02:32:28.470179,,,,
santander,164,lightgbm,721612,"{""n_estimators"": 300, ""learning_rate"": 0.03, ""num_leaves"": 63, ""max_depth"": -1, ""min_child_samples"": 20, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0}",2026-05-10T02:32:28.479967,0.8752758299603993,0.0034529834274355,0.8687352841130644,0.8784061884863495,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0164.csv,False,,,,94.91905093193054,,2026-05-10T02:34:03.399010,,,,
santander,165,lightgbm,189766,"{""n_estimators"": 300, ""learning_rate"": 0.01, ""num_leaves"": 63, ""max_depth"": -1, ""min_child_samples"": 20, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 1.0, ""reg_lambda"": 0.1}",2026-05-10T02:34:03.406078,0.8392554569416314,0.0033860921350173,0.833523184522081,0.8440261651737498,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0165.csv,False,,,,99.44193911552428,,2026-05-10T02:35:42.848008,,,,
santander,166,lightgbm,619685,"{""n_estimators"": 900, ""learning_rate"": 0.01, ""num_leaves"": 63, ""max_depth"": 5, ""min_child_samples"": 20, ""subsample"": 0.9, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0}",2026-05-10T02:35:42.856048,0.8572979727355913,0.0038539070071143,0.8506062101941654,0.8626130809036997,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0166.csv,False,,,,104.05961894989014,,2026-05-10T02:37:26.915658,,,,
santander,167,lightgbm,763108,"{""n_estimators"": 700, ""learning_rate"": 0.02, ""num_leaves"": 127, ""max_depth"": 7, ""min_child_samples"": 120, ""subsample"": 0.6, ""colsample_bytree"": 0.7, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0}",2026-05-10T02:37:26.922653,0.8793807848082773,0.0035726793441919,0.8730291842621246,0.8835091415882946,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0167.csv,False,,,,143.25158214569092,,2026-05-10T02:39:50.174227,,,,
santander,168,lightgbm,942622,"{""n_estimators"": 300, ""learning_rate"": 0.01, ""num_leaves"": 127, ""max_depth"": 3, ""min_child_samples"": 40, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0}",2026-05-10T02:39:50.183489,0.7862335877325928,0.0054137461214777,0.7767276250763968,0.7930871272989942,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0168.csv,False,,,,31.432290077209473,,2026-05-10T02:40:21.615770,,,,
santander,169,lightgbm,772217,"{""n_estimators"": 1100, ""learning_rate"": 0.05, ""num_leaves"": 31, ""max_depth"": -1, ""min_child_samples"": 80, ""subsample"": 0.8, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0}",2026-05-10T02:40:21.623923,0.8939568403396431,0.0022950711447684,0.889596258562662,0.8956089065511796,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0169.csv,False,,,,133.58893275260925,,2026-05-10T02:42:35.212846,,,,
santander,170,lightgbm,265386,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""num_leaves"": 15, ""max_depth"": 9, ""min_child_samples"": 120, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1}",2026-05-10T02:42:35.221999,0.8741034983043285,0.0035665333243222,0.8672680856418298,0.8773750673019425,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0170.csv,False,,,,56.6699697971344,,2026-05-10T02:43:31.891959,,,,
santander,171,lightgbm,342640,"{""n_estimators"": 700, ""learning_rate"": 0.07, ""num_leaves"": 63, ""max_depth"": 7, ""min_child_samples"": 120, ""subsample"": 0.9, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0}",2026-05-10T02:43:31.899975,0.8878146974353445,0.0023471040620235,0.8831518062826502,0.889318205381944,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0171.csv,False,,,,135.4838321208954,,2026-05-10T02:45:47.383796,,,,
santander,172,lightgbm,88773,"{""n_estimators"": 900, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 5, ""min_child_samples"": 80, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.1, ""reg_lambda"": 0.0}",2026-05-10T02:45:47.392174,0.8896563692183289,0.0026210307719648,0.8845892342069531,0.8920824646061749,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0172.csv,False,,,,105.55024886131288,,2026-05-10T02:47:32.942412,,,,
santander,173,lightgbm,778677,"{""n_estimators"": 1100, ""learning_rate"": 0.05, ""num_leaves"": 127, ""max_depth"": 9, ""min_child_samples"": 80, ""subsample"": 0.8, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1}",2026-05-10T02:47:32.950628,0.8884171383168823,0.0023589011654968,0.8842264704824958,0.8907227619545407,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0173.csv,False,,,,207.5448818206787,,2026-05-10T02:51:00.495500,,,,
santander,174,lightgbm,431025,"{""n_estimators"": 900, ""learning_rate"": 0.03, ""num_leaves"": 15, ""max_depth"": 3, ""min_child_samples"": 120, ""subsample"": 1.0, ""colsample_bytree"": 0.7, ""reg_alpha"": 1.0, ""reg_lambda"": 2.0}",2026-05-10T02:51:00.504762,0.8744605809376027,0.0037038521481344,0.8674140415211326,0.8783015743725683,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0174.csv,False,,,,60.46159100532532,,2026-05-10T02:52:00.966345,,,,
santander,175,lightgbm,931268,"{""n_estimators"": 1100, ""learning_rate"": 0.05, ""num_leaves"": 31, ""max_depth"": 7, ""min_child_samples"": 20, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0}",2026-05-10T02:52:00.974934,0.892134493573346,0.0025897581951527,0.8873826116775765,0.8944083859912823,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0175.csv,False,,,,180.33990216255188,,2026-05-10T02:55:01.314825,,,,
santander,176,lightgbm,384676,"{""n_estimators"": 700, ""learning_rate"": 0.01, ""num_leaves"": 63, ""max_depth"": 5, ""min_child_samples"": 120, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1}",2026-05-10T02:55:01.323916,0.849445847966539,0.0039536368544191,0.8427604819150495,0.8551355022123001,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0176.csv,False,,,,73.01641082763672,,2026-05-10T02:56:14.340320,,,,
santander,177,lightgbm,338038,"{""n_estimators"": 500, ""learning_rate"": 0.02, ""num_leaves"": 31, ""max_depth"": 7, ""min_child_samples"": 10, ""subsample"": 0.7, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.01, ""reg_lambda"": 2.0}",2026-05-10T02:56:14.348708,0.8693344889346099,0.0036525448445729,0.8626859933240966,0.8738435802827815,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0177.csv,False,,,,68.64329695701599,,2026-05-10T02:57:22.991998,,,,
santander,178,lightgbm,46764,"{""n_estimators"": 500, ""learning_rate"": 0.01, ""num_leaves"": 127, ""max_depth"": 7, ""min_child_samples"": 20, ""subsample"": 0.6, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0}",2026-05-10T02:57:23.000706,0.8509807837585808,0.003428487313636,0.8453846249574805,0.856070162379181,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0178.csv,False,,,,84.80103492736816,,2026-05-10T02:58:47.801730,,,,
santander,179,lightgbm,584210,"{""n_estimators"": 1100, ""learning_rate"": 0.02, ""num_leaves"": 31, ""max_depth"": 5, ""min_child_samples"": 20, ""subsample"": 1.0, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0}",2026-05-10T02:58:47.810850,0.8822107239582782,0.0034568676465599,0.8754960951219445,0.8854434584883859,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0179.csv,False,,,,103.67064714431764,,2026-05-10T03:00:31.481489,,,,
santander,180,lightgbm,57047,"{""n_estimators"": 700, ""learning_rate"": 0.03, ""num_leaves"": 31, ""max_depth"": -1, ""min_child_samples"": 10, ""subsample"": 0.6, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0}",2026-05-10T03:00:31.489200,0.8886157431791213,0.0031144577820786,0.8827130951689578,0.8916752385397841,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0180.csv,False,,,,119.5917308330536,,2026-05-10T03:02:31.080925,,,,
santander,181,lightgbm,244747,"{""n_estimators"": 900, ""learning_rate"": 0.05, ""num_leaves"": 31, ""max_depth"": 9, ""min_child_samples"": 10, ""subsample"": 0.7, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1}",2026-05-10T03:02:31.090819,0.8923990043152376,0.0030251268662906,0.8868383554711157,0.895254869626908,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0181.csv,False,,,,118.88488817214966,,2026-05-10T03:04:29.975696,,,,
santander,182,lightgbm,312687,"{""n_estimators"": 900, ""learning_rate"": 0.02, ""num_leaves"": 127, ""max_depth"": 7, ""min_child_samples"": 120, ""subsample"": 0.6, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.5, ""reg_lambda"": 5.0}",2026-05-10T03:04:29.984478,0.8823940889010791,0.0033136914486387,0.8760090390183601,0.8856187466002401,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0182.csv,False,,,,181.6721737384796,,2026-05-10T03:07:31.656641,,,,
santander,183,lightgbm,354842,"{""n_estimators"": 1100, ""learning_rate"": 0.03, ""num_leaves"": 15, ""max_depth"": 5, ""min_child_samples"": 10, ""subsample"": 1.0, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0}",2026-05-10T03:07:31.664962,0.8885480075452333,0.0033324910491372,0.8821414121720469,0.8915707627312828,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0183.csv,False,,,,89.54207515716553,,2026-05-10T03:09:01.207025,,,,
santander,184,lightgbm,425162,"{""n_estimators"": 300, ""learning_rate"": 0.07, ""num_leaves"": 127, ""max_depth"": 7, ""min_child_samples"": 80, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.1, ""reg_lambda"": 0.0}",2026-05-10T03:09:01.214346,0.8805478549169395,0.0027472353053681,0.8762156421892761,0.8836910406925321,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0184.csv,False,,,,66.92807912826538,,2026-05-10T03:10:08.142416,,,,
santander,185,lightgbm,81814,"{""n_estimators"": 500, ""learning_rate"": 0.03, ""num_leaves"": 15, ""max_depth"": -1, ""min_child_samples"": 120, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0}",2026-05-10T03:10:08.149013,0.8755568651997099,0.0030612802335554,0.8695073755734946,0.8778076931330023,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0185.csv,False,,,,66.1528832912445,,2026-05-10T03:11:14.301885,,,,
santander,186,lightgbm,739812,"{""n_estimators"": 500, ""learning_rate"": 0.07, ""num_leaves"": 31, ""max_depth"": 9, ""min_child_samples"": 40, ""subsample"": 0.6, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0}",2026-05-10T03:11:14.311353,0.8902005617528242,0.0030213047419751,0.8844839241812062,0.8924317338449873,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0186.csv,False,,,,96.5391321182251,,2026-05-10T03:12:50.850474,,,,
santander,187,lightgbm,43163,"{""n_estimators"": 500, ""learning_rate"": 0.05, ""num_leaves"": 127, ""max_depth"": 5, ""min_child_samples"": 10, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0}",2026-05-10T03:12:50.858051,0.8816565493777997,0.0030969633206792,0.8758679365816832,0.8851732791239334,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0187.csv,False,,,,74.01511716842651,,2026-05-10T03:14:04.873155,,,,
santander,188,lightgbm,384897,"{""n_estimators"": 500, ""learning_rate"": 0.01, ""num_leaves"": 127, ""max_depth"": 7, ""min_child_samples"": 10, ""subsample"": 0.9, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.0, ""reg_lambda"": 0.5}",2026-05-10T03:14:04.880554,0.8501513843190169,0.0037196057500841,0.843711238139486,0.855306067198843,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0188.csv,False,,,,97.4758598804474,,2026-05-10T03:15:42.356403,,,,
santander,189,lightgbm,185232,"{""n_estimators"": 500, ""learning_rate"": 0.07, ""num_leaves"": 63, ""max_depth"": -1, ""min_child_samples"": 120, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.5, ""reg_lambda"": 0.5}",2026-05-10T03:15:42.366229,0.8894407345062325,0.0026395608641158,0.8843823060904481,0.8917966774908758,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0189.csv,False,,,,151.46144604682922,,2026-05-10T03:18:13.827665,,,,
santander,190,lightgbm,534868,"{""n_estimators"": 700, ""learning_rate"": 0.05, ""num_leaves"": 15, ""max_depth"": 3, ""min_child_samples"": 20, ""subsample"": 0.7, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0}",2026-05-10T03:18:13.835391,0.8800453281008762,0.0035192208395254,0.8733598267694325,0.8835756318516481,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0190.csv,False,,,,43.0343017578125,,2026-05-10T03:18:56.869690,,,,
santander,191,lightgbm,74316,"{""n_estimators"": 1100, ""learning_rate"": 0.01, ""num_leaves"": 127, ""max_depth"": 3, ""min_child_samples"": 40, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0}",2026-05-10T03:18:56.877916,0.8454816205092245,0.0033271415838407,0.8396422694753027,0.8497448395516645,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0191.csv,False,,,,63.399879932403564,,2026-05-10T03:20:00.277785,,,,
santander,192,lightgbm,393283,"{""n_estimators"": 700, ""learning_rate"": 0.07, ""num_leaves"": 31, ""max_depth"": 3, ""min_child_samples"": 10, ""subsample"": 0.7, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0}",2026-05-10T03:20:00.287566,0.8866722522442405,0.0035207710107879,0.879801389107824,0.8895199098022754,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0192.csv,False,,,,40.99309682846069,,2026-05-10T03:20:41.280653,,,,
santander,193,lightgbm,89415,"{""n_estimators"": 700, ""learning_rate"": 0.07, ""num_leaves"": 127, ""max_depth"": -1, ""min_child_samples"": 10, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""reg_alpha"": 1.0, ""reg_lambda"": 0.1}",2026-05-10T03:20:41.288577,0.8890393169779202,0.0026002342462971,0.8842755165252116,0.8919374238590535,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0193.csv,False,,,,283.43571424484253,,2026-05-10T03:25:24.724279,,,,
santander,194,lightgbm,164395,"{""n_estimators"": 500, ""learning_rate"": 0.07, ""num_leaves"": 15, ""max_depth"": 3, ""min_child_samples"": 10, ""subsample"": 0.6, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1}",2026-05-10T03:25:24.732217,0.879566137070482,0.0036447557531406,0.8726782084574349,0.883298364341596,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0194.csv,False,,,,49.826191663742065,,2026-05-10T03:26:14.558402,,,,
santander,195,lightgbm,915424,"{""n_estimators"": 900, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 9, ""min_child_samples"": 40, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1}",2026-05-10T03:26:14.568638,0.8690485794749694,0.0036400083073293,0.8621611923705541,0.8730012319750273,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0195.csv,False,,,,143.45493698120117,,2026-05-10T03:28:38.023564,,,,
santander,196,lightgbm,839684,"{""n_estimators"": 1100, ""learning_rate"": 0.01, ""num_leaves"": 127, ""max_depth"": 9, ""min_child_samples"": 80, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0}",2026-05-10T03:28:38.031314,0.8808661387435774,0.0033069635113634,0.8746902715438927,0.8843701541935831,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0196.csv,False,,,,297.7413430213928,,2026-05-10T03:33:35.772649,,,,
santander,197,lightgbm,828745,"{""n_estimators"": 1100, ""learning_rate"": 0.05, ""num_leaves"": 31, ""max_depth"": 5, ""min_child_samples"": 10, ""subsample"": 1.0, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0}",2026-05-10T03:33:35.780662,0.890999248758989,0.0028876411911923,0.885286719542919,0.8930126713430402,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0197.csv,False,,,,104.15683817863464,,2026-05-10T03:35:19.937494,,,,
santander,198,lightgbm,657558,"{""n_estimators"": 900, ""learning_rate"": 0.01, ""num_leaves"": 127, ""max_depth"": 7, ""min_child_samples"": 80, ""subsample"": 1.0, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0}",2026-05-10T03:35:19.946316,0.8691410903679676,0.0034050571803352,0.862805151562919,0.8729469194915769,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0198.csv,False,,,,137.6196641921997,,2026-05-10T03:37:37.565969,,,,
santander,199,lightgbm,531027,"{""n_estimators"": 700, ""learning_rate"": 0.02, ""num_leaves"": 63, ""max_depth"": 7, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1}",2026-05-10T03:37:37.574336,0.8785916281755455,0.003490623575232,0.8719151394223988,0.8821982633987959,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0199.csv,False,,,,149.6359579563141,,2026-05-10T03:40:07.210284,,,,
santander,200,lightgbm,878130,"{""n_estimators"": 300, ""learning_rate"": 0.02, ""num_leaves"": 31, ""max_depth"": 7, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0}",2026-05-10T03:40:07.218768,0.8525795154996431,0.0032826338110652,0.8467328587744988,0.8568950081537532,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0200.csv,False,,,,46.08597683906555,,2026-05-10T03:40:53.304735,,,,
santander,201,lightgbm,496738,"{""n_estimators"": 500, ""learning_rate"": 0.01, ""num_leaves"": 127, ""max_depth"": 7, ""min_child_samples"": 20, ""subsample"": 0.8, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.5, ""reg_lambda"": 0.5}",2026-05-10T03:40:53.313353,0.8492446748950513,0.0040456278784456,0.842751736039093,0.8552586907251836,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0201.csv,False,,,,114.33301186561584,,2026-05-10T03:42:47.646353,,,,
santander,202,lightgbm,302901,"{""n_estimators"": 900, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": -1, ""min_child_samples"": 40, ""subsample"": 0.9, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5}",2026-05-10T03:42:47.655250,0.8902059577330915,0.0031662576422753,0.8840810815295397,0.8927305424023969,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0202.csv,False,,,,255.3202407360077,,2026-05-10T03:47:02.975481,,,,
santander,203,lightgbm,555793,"{""n_estimators"": 300, ""learning_rate"": 0.01, ""num_leaves"": 63, ""max_depth"": 9, ""min_child_samples"": 120, ""subsample"": 0.8, ""colsample_bytree"": 0.5, ""reg_alpha"": 1.0, ""reg_lambda"": 0.5}",2026-05-10T03:47:02.982409,0.8375361384478943,0.0033715089152263,0.8314281082082638,0.8416142524808113,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0203.csv,False,,,,58.30213689804077,,2026-05-10T03:48:01.284538,,,,
santander,204,lightgbm,289663,"{""n_estimators"": 1100, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 3, ""min_child_samples"": 120, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0}",2026-05-10T03:48:01.291436,0.8883895974488969,0.0032805182093896,0.8821370012085211,0.8915398307554139,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0204.csv,False,,,,70.70409107208252,,2026-05-10T03:49:11.995517,,,,
santander,205,lightgbm,172287,"{""n_estimators"": 500, ""learning_rate"": 0.02, ""num_leaves"": 127, ""max_depth"": 7, ""min_child_samples"": 20, ""subsample"": 0.9, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.01, ""reg_lambda"": 0.5}",2026-05-10T03:49:12.003877,0.8703275354227349,0.0039259843146543,0.8636071587587355,0.8758554795296811,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0205.csv,False,,,,116.6010320186615,,2026-05-10T03:51:08.604899,,,,
santander,206,lightgbm,894293,"{""n_estimators"": 700, ""learning_rate"": 0.01, ""num_leaves"": 63, ""max_depth"": 5, ""min_child_samples"": 40, ""subsample"": 0.9, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.01, ""reg_lambda"": 0.5}",2026-05-10T03:51:08.612651,0.8484462323165488,0.0037808887103649,0.841972945168543,0.853701103577246,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0206.csv,False,,,,88.01414918899536,,2026-05-10T03:52:36.626791,,,,
santander,207,lightgbm,189495,"{""n_estimators"": 900, ""learning_rate"": 0.03, ""num_leaves"": 31, ""max_depth"": 7, ""min_child_samples"": 40, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.01, ""reg_lambda"": 0.0}",2026-05-10T03:52:36.635000,0.8893817277642697,0.0031926074630741,0.8831277948777514,0.8920202272301812,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0207.csv,False,,,,116.87172508239746,,2026-05-10T03:54:33.506714,,,,
santander,208,lightgbm,827233,"{""n_estimators"": 300, ""learning_rate"": 0.02, ""num_leaves"": 63, ""max_depth"": -1, ""min_child_samples"": 80, ""subsample"": 0.9, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 0.0}",2026-05-10T03:54:33.514750,0.8639234860986134,0.0034773811296135,0.857433081949895,0.8676540801554751,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0208.csv,False,,,,84.01178693771362,,2026-05-10T03:55:57.526528,,,,
santander,209,lightgbm,887352,"{""n_estimators"": 500, ""learning_rate"": 0.07, ""num_leaves"": 15, ""max_depth"": -1, ""min_child_samples"": 80, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1}",2026-05-10T03:55:57.534033,0.8897438055428195,0.0028519663071319,0.8842922339387002,0.8918668466746766,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0209.csv,False,,,,80.52907800674438,,2026-05-10T03:57:18.063102,,,,
