competition,model_id,model_family,seed,params_json,started_at,cv_auc_mean,cv_auc_std,cv_auc_min,cv_auc_max,submission_path,submitted_to_kaggle,kaggle_status,runtime_seconds,error,finished_at,public_auc,private_auc,cv_private_gap,abs_cv_private_gap,public_private_gap,abs_public_private_gap
santander,761,catboost,888606,"{""iterations"": 900, ""learning_rate"": 0.07, ""depth"": 8, ""l2_leaf_reg"": 3.0, ""random_strength"": 2.0, ""bagging_temperature"": 0.5}",2026-05-10T21:44:43.576529,0.8938081884942395,0.0026628816748251,0.8888003700231473,0.8966581489439961,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0761.csv,False,,280.7164969444275,,2026-05-10T21:49:24.293018,0.89516,0.89267,0.0011381884942395226,0.0011381884942395226,0.0024899999999999922,0.0024899999999999922
santander,762,catboost,801802,"{""iterations"": 900, ""learning_rate"": 0.07, ""depth"": 6, ""l2_leaf_reg"": 5.0, ""random_strength"": 0.5, ""bagging_temperature"": 1.0}",2026-05-10T21:49:24.317372,0.895085439211255,0.0027671088295525,0.8898803923683418,0.8978700508021316,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0762.csv,False,,147.50456595420837,,2026-05-10T21:51:51.821928,0.89398,0.89237,0.002715439211255055,0.002715439211255055,0.0016100000000000003,0.0016100000000000003
santander,764,catboost,819726,"{""iterations"": 900, ""learning_rate"": 0.05, ""depth"": 8, ""l2_leaf_reg"": 10.0, ""random_strength"": 2.0, ""bagging_temperature"": 0.0}",2026-05-10T21:55:06.228537,0.893811745619073,0.0029171138719516,0.8881764814061985,0.8961591233779842,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0764.csv,False,,269.86473202705383,,2026-05-10T21:59:36.093260,0.89401,0.89191,0.0019017456190729698,0.0019017456190729698,0.0020999999999999908,0.0020999999999999908
santander,767,catboost,729877,"{""iterations"": 900, ""learning_rate"": 0.02, ""depth"": 5, ""l2_leaf_reg"": 5.0, ""random_strength"": 2.0, ""bagging_temperature"": 2.0}",2026-05-10T22:04:08.621241,0.8708526809312749,0.0034633929072939,0.8643353756509282,0.8738726797136908,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0767.csv,False,,124.65569400787354,,2026-05-10T22:06:13.276926,0.86864,0.86606,0.004792680931274829,0.004792680931274829,0.0025799999999999157,0.0025799999999999157
santander,769,catboost,27124,"{""iterations"": 900, ""learning_rate"": 0.07, ""depth"": 6, ""l2_leaf_reg"": 1.0, ""random_strength"": 0.5, ""bagging_temperature"": 0.0}",2026-05-10T22:09:20.853121,0.8944599438650108,0.0030237899000782,0.8885414436986827,0.8967197161693511,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0769.csv,False,,150.86327195167542,,2026-05-10T22:11:51.716386,0.89418,0.8915,0.002959943865010861,0.002959943865010861,0.0026800000000000157,0.0026800000000000157
santander,783,catboost,686456,"{""iterations"": 500, ""learning_rate"": 0.01, ""depth"": 4, ""l2_leaf_reg"": 10.0, ""random_strength"": 0.5, ""bagging_temperature"": 0.0}",2026-05-10T22:34:25.078764,0.8089791209463216,0.0047058694193966,0.8003642294364752,0.8139075211649088,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0783.csv,False,,61.560829877853394,,2026-05-10T22:35:26.639592,0.80744,0.80351,0.005469120946321682,0.005469120946321682,0.0039300000000001,0.0039300000000001
santander,785,catboost,644755,"{""iterations"": 500, ""learning_rate"": 0.01, ""depth"": 5, ""l2_leaf_reg"": 1.0, ""random_strength"": 0.5, ""bagging_temperature"": 0.5}",2026-05-10T22:36:24.515067,0.8194799020322616,0.0041797172929039,0.8118441768367722,0.8235682210398304,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0785.csv,False,,71.9877610206604,,2026-05-10T22:37:36.502818,0.81799,0.81422,0.005259902032261565,0.005259902032261565,0.00376999999999994,0.00376999999999994
santander,819,catboost,920732,"{""iterations"": 700, ""learning_rate"": 0.02, ""depth"": 7, ""l2_leaf_reg"": 7.0, ""random_strength"": 1.0, ""bagging_temperature"": 0.5}",2026-05-11T01:01:09.535665,0.8728718234931258,0.003287613383726,0.8665803002773791,0.875559229619951,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0819.csv,False,,139.97179698944092,,2026-05-11T01:03:29.507454,0.87109,0.86856,0.004311823493125755,0.004311823493125755,0.0025300000000000322,0.0025300000000000322
santander,822,catboost,828648,"{""iterations"": 300, ""learning_rate"": 0.01, ""depth"": 4, ""l2_leaf_reg"": 10.0, ""random_strength"": 2.0, ""bagging_temperature"": 1.0}",2026-05-11T01:06:10.460876,0.7953305202985157,0.0078623691654699,0.7811324837734618,0.8043810327336857,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0822.csv,False,,41.59349513053894,,2026-05-11T01:06:52.054363,0.79548,0.79184,0.003490520298515709,0.003490520298515709,0.0036399999999999766,0.0036399999999999766
santander,825,catboost,404363,"{""iterations"": 500, ""learning_rate"": 0.05, ""depth"": 4, ""l2_leaf_reg"": 3.0, ""random_strength"": 0.5, ""bagging_temperature"": 2.0}",2026-05-11T01:09:40.950081,0.8735730493745628,0.0032970952698375,0.8672850519498118,0.8767102960584262,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0825.csv,False,,59.86036992073059,,2026-05-11T01:10:40.810443,0.87187,0.8696,0.003973049374562776,0.003973049374562776,0.0022699999999999942,0.0022699999999999942
santander,827,catboost,213121,"{""iterations"": 900, ""learning_rate"": 0.02, ""depth"": 5, ""l2_leaf_reg"": 7.0, ""random_strength"": 0.5, ""bagging_temperature"": 2.0}",2026-05-11T01:12:37.363958,0.8702751854014114,0.0033617682315515,0.8639657604141604,0.8735935243365671,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0827.csv,False,,112.73720693588255,,2026-05-11T01:14:30.101156,0.86845,0.8658,0.004475185401411341,0.004475185401411341,0.002650000000000041,0.002650000000000041
santander,833,catboost,423327,"{""iterations"": 500, ""learning_rate"": 0.05, ""depth"": 4, ""l2_leaf_reg"": 1.0, ""random_strength"": 1.0, ""bagging_temperature"": 0.0}",2026-05-11T01:25:03.168440,0.873598883134356,0.0032244410594895,0.8673854324818376,0.8765806970958152,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0833.csv,False,,62.05077004432678,,2026-05-11T01:26:05.219200,0.87176,0.86944,0.004158883134355973,0.004158883134355973,0.0023199999999999887,0.0023199999999999887
santander,841,catboost,7416,"{""iterations"": 300, ""learning_rate"": 0.02, ""depth"": 4, ""l2_leaf_reg"": 7.0, ""random_strength"": 0.5, ""bagging_temperature"": 2.0}",2026-05-11T01:37:17.318703,0.8172321212237206,0.0043536106533899,0.8092363571248814,0.8216856441449818,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0841.csv,False,,38.79155993461609,,2026-05-11T01:37:56.110256,0.81599,0.81226,0.004972121223720594,0.004972121223720594,0.003730000000000011,0.003730000000000011
santander,862,extra_trees,882234,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""max_features"": ""log2"", ""bootstrap"": false}",2026-05-11T03:22:25.680017,0.83335774096743,0.0047753878078543,0.8241572432445887,0.8376471484987513,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0862.csv,False,,113.18458080291748,,2026-05-11T03:24:18.864590,0.83842,0.83584,-0.0024822590325700444,0.0024822590325700444,0.0025800000000000267,0.0025800000000000267
santander,864,random_forest,437343,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 10, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""bootstrap"": false}",2026-05-11T03:28:53.366783,0.8411131955003066,0.0046928829451799,0.8346011050915516,0.8471442611686648,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0864.csv,False,,2791.586998939514,,2026-05-11T04:15:24.953790,0.84184,0.83639,0.004723195500306643,0.004723195500306643,0.005450000000000066,0.005450000000000066
