competition,model_id,model_family,seed,params_json,started_at,cv_auc_mean,cv_auc_std,cv_auc_min,cv_auc_max,submission_path,submitted_to_kaggle,kaggle_status,runtime_seconds,error,finished_at,public_auc,private_auc,cv_private_gap,abs_cv_private_gap,public_private_gap,abs_public_private_gap,public_gini,private_gini,cv_corrected,public_corrected,private_corrected,posterior_true_performance,posterior_uncertainty
porto,589,xgboost,744387,"{""n_estimators"": 700, ""learning_rate"": 0.01, ""max_depth"": 4, ""min_child_weight"": 5.0, ""gamma"": 0.1, ""subsample"": 0.6, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.5, ""reg_lambda"": 5.0}",2026-05-13T00:56:28.408987,0.6392231113904454,0.0036088928372599,0.6323679827431795,0.6429270278076546,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0589.csv,False,,55.1275098323822,,2026-05-13T00:57:23.536486,0.637835,0.639995,-0.0007718886095545,0.0007718886095545,-0.0021599999999999,0.0021599999999999,0.27567,0.27999,0.6388027137699289,0.6372693,0.639995,0.6393640722825484,0.0008904529966714295
porto,595,xgboost,400458,"{""n_estimators"": 1100, ""learning_rate"": 0.01, ""max_depth"": 6, ""min_child_weight"": 8.0, ""gamma"": 0.1, ""subsample"": 0.7, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.5, ""reg_lambda"": 5.0}",2026-05-13T01:02:08.428543,0.641759514152867,0.0030892713468856,0.6357986691711845,0.6441727052897436,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0595.csv,False,,102.01390099525452,,2026-05-13T01:03:50.442433,0.63968,0.641775,-1.5485847132956643e-05,1.5485847132956643e-05,-0.0020949999999999,0.0020949999999999,0.27936,0.28355,0.6413391165323505,0.6391143,0.641775,0.6412556200653707,0.0008904529966714295
porto,598,xgboost,604495,"{""n_estimators"": 900, ""learning_rate"": 0.07, ""max_depth"": 7, ""min_child_weight"": 1.0, ""gamma"": 0.01, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0}",2026-05-13T01:05:26.194419,0.609229825292706,0.0023960332942354,0.6067428832161315,0.6136141640930447,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0598.csv,False,,84.00814628601074,,2026-05-13T01:06:50.202556,0.61193,0.61085,-0.001620174707294,0.001620174707294,0.0010799999999999,0.0010799999999999,0.22386,0.2217,0.6088094276721895,0.6113643,0.61085,0.6106687199426677,0.0008904529966714295
porto,686,xgboost,562528,"{""n_estimators"": 300, ""learning_rate"": 0.03, ""max_depth"": 7, ""min_child_weight"": 10.0, ""gamma"": 0.05, ""subsample"": 0.7, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1}",2026-05-13T02:35:05.241809,0.6391854668601571,0.0030395203882781,0.6332684706204085,0.6418168735546131,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0686.csv,False,,37.14785885810852,,2026-05-13T02:35:42.389658,0.63748,0.6400250000000001,-0.0008395331398429,0.0008395331398429,-0.002545,0.002545,0.27496,0.28005,0.6387650692396406,0.6369143,0.6400250000000001,0.6393183124727171,0.0008904529966714295
porto,702,catboost,809936,"{""iterations"": 700, ""learning_rate"": 0.05, ""depth"": 6, ""l2_leaf_reg"": 3.0, ""random_strength"": 2.0, ""bagging_temperature"": 2.0}",2026-05-13T02:53:51.429995,0.6405529625683954,0.0023891847972445,0.6358498489752737,0.6423814894999286,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0702.csv,False,,137.6177477836609,,2026-05-13T02:56:09.047735,0.63794,0.64053,2.296256839540156e-05,2.296256839540156e-05,-0.00259,0.00259,0.27588,0.28106,0.640132564947879,0.6373743,0.64053,0.6399298406549185,0.0008904529966714295
porto,709,catboost,26087,"{""iterations"": 500, ""learning_rate"": 0.01, ""depth"": 4, ""l2_leaf_reg"": 7.0, ""random_strength"": 2.0, ""bagging_temperature"": 0.5}",2026-05-13T03:12:17.996454,0.6269213123495965,0.0032635425243284,0.6211889207128691,0.6310252180981655,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0709.csv,False,,94.34973287582396,,2026-05-13T03:13:52.346178,0.626295,0.627705,-0.0007836876504034,0.0007836876504034,-0.0014099999999999,0.0014099999999999,0.25259,0.25541,0.62650091472908,0.6257293,0.627705,0.6272026236983563,0.0008904529966714295
porto,724,catboost,915138,"{""iterations"": 900, ""learning_rate"": 0.07, ""depth"": 8, ""l2_leaf_reg"": 3.0, ""random_strength"": 0.5, ""bagging_temperature"": 0.5}",2026-05-13T03:43:38.484896,0.6273395569687586,0.0020734139471525,0.6241679120161141,0.62959248696796,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0724.csv,False,,176.27925300598145,,2026-05-13T03:46:34.764139,0.62791,0.630435,-0.0030954430312413,0.0030954430312413,-0.0025249999999999,0.0025249999999999,0.25582,0.26087,0.6269191593482422,0.6273443,0.630435,0.6294327317872079,0.0008904529966714295
porto,728,catboost,951279,"{""iterations"": 300, ""learning_rate"": 0.03, ""depth"": 7, ""l2_leaf_reg"": 3.0, ""random_strength"": 1.0, ""bagging_temperature"": 0.0}",2026-05-13T03:53:21.573205,0.6371997411997649,0.0030950198808403,0.6313072455386485,0.6402918765692767,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0728.csv,False,,65.99025201797485,,2026-05-13T03:54:27.563451,0.635765,0.63805,-0.0008502588002351,0.0008502588002351,-0.0022849999999999,0.0022849999999999,0.27153,0.2761,0.6367793435792484,0.6351993,0.63805,0.6373869973640436,0.0008904529966714295
porto,738,catboost,415683,"{""iterations"": 500, ""learning_rate"": 0.03, ""depth"": 5, ""l2_leaf_reg"": 1.0, ""random_strength"": 2.0, ""bagging_temperature"": 2.0}",2026-05-13T04:10:14.785527,0.6370381627499135,0.0035165871169031,0.630470562634282,0.6400728051280689,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0738.csv,False,,90.84132361412048,,2026-05-13T04:11:45.626835,0.636185,0.63796,-0.0009218372500864,0.0009218372500864,-0.0017749999999999,0.0017749999999999,0.27237,0.27592,0.636617765129397,0.6356193,0.63796,0.6373759872647498,0.0008904529966714295
porto,746,catboost,908345,"{""iterations"": 500, ""learning_rate"": 0.07, ""depth"": 5, ""l2_leaf_reg"": 7.0, ""random_strength"": 1.0, ""bagging_temperature"": 0.0}",2026-05-13T04:24:12.718989,0.6401896907546543,0.0032708553438273,0.634032481699076,0.6428209530027221,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0746.csv,False,,90.73839807510376,,2026-05-13T04:25:43.457379,0.63791,0.641055,-0.0008653092453457,0.0008653092453457,-0.003145,0.003145,0.27582,0.28211,0.6397692931341378,0.6373443,0.641055,0.6402408030852907,0.0008904529966714295
porto,747,catboost,250011,"{""iterations"": 500, ""learning_rate"": 0.02, ""depth"": 5, ""l2_leaf_reg"": 3.0, ""random_strength"": 0.5, ""bagging_temperature"": 2.0}",2026-05-13T04:25:43.477055,0.637279206549755,0.0030436042845709,0.63172362193711,0.6407842709373484,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0747.csv,False,,97.97819423675536,,2026-05-13T04:27:21.455242,0.635775,0.637815,-0.000535793450245,0.000535793450245,-0.00204,0.00204,0.27155,0.27563,0.6368588089292385,0.6352093,0.637815,0.6372361882766686,0.0008904529966714295
porto,749,catboost,739251,"{""iterations"": 500, ""learning_rate"": 0.01, ""depth"": 5, ""l2_leaf_reg"": 10.0, ""random_strength"": 5.0, ""bagging_temperature"": 2.0}",2026-05-13T04:28:40.972483,0.6262365667079248,0.0034240767616572,0.6203721937528422,0.6307657629448653,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0749.csv,False,,92.34453892707825,,2026-05-13T04:30:13.317012,0.62525,0.626445,-0.0002084332920752,0.0002084332920752,-0.001195,0.001195,0.2505,0.25289,0.6258161690874083,0.6246843,0.626445,0.626056180991875,0.0008904529966714295
porto,779,catboost,618347,"{""iterations"": 300, ""learning_rate"": 0.07, ""depth"": 7, ""l2_leaf_reg"": 1.0, ""random_strength"": 5.0, ""bagging_temperature"": 1.0}",2026-05-13T05:29:50.286464,0.6375017896281087,0.0033849729105047,0.6309089765677329,0.6403913319334664,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0779.csv,False,,67.71192812919617,,2026-05-13T05:30:57.998383,0.63646,0.638625,-0.0011232103718913,0.0011232103718913,-0.0021649999999999,0.0021649999999999,0.27292,0.27725,0.6370813920075922,0.6358943,0.638625,0.6379466325399246,0.0008904529966714295
porto,780,catboost,84975,"{""iterations"": 500, ""learning_rate"": 0.07, ""depth"": 5, ""l2_leaf_reg"": 10.0, ""random_strength"": 1.0, ""bagging_temperature"": 0.0}",2026-05-13T05:30:58.012029,0.6402671708863098,0.0029342554154892,0.6346720363614827,0.6431037756156786,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0780.csv,False,,98.1552848815918,,2026-05-13T05:32:36.167291,0.6381749999999999,0.64112,-0.0008528291136902,0.0008528291136902,-0.002945,0.002945,0.27635,0.28224,0.6398467732657933,0.6376092999999999,0.64112,0.640342154965932,0.0008904529966714295
porto,782,catboost,127883,"{""iterations"": 900, ""learning_rate"": 0.02, ""depth"": 7, ""l2_leaf_reg"": 7.0, ""random_strength"": 0.5, ""bagging_temperature"": 0.0}",2026-05-13T05:35:23.407426,0.6407424868227902,0.0026013669855444,0.6357061589427032,0.6429566590725971,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0782.csv,False,,186.73305201530457,,2026-05-13T05:38:30.140468,0.6381,0.640475,0.0002674868227902,0.0002674868227902,-0.002375,0.002375,0.2762,0.28095,0.6403220892022737,0.6375343,0.640475,0.6399445553369986,0.0008904529966714295
porto,793,catboost,286074,"{""iterations"": 500, ""learning_rate"": 0.01, ""depth"": 5, ""l2_leaf_reg"": 10.0, ""random_strength"": 5.0, ""bagging_temperature"": 1.0}",2026-05-13T05:56:51.236954,0.6259806416513871,0.0031785316187333,0.6206742755542634,0.6302483776513246,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0793.csv,False,,91.60345697402954,,2026-05-13T05:58:22.840401,0.62561,0.62642,-0.0004393583486128,0.0004393583486128,-0.0008099999999999,0.0008099999999999,0.25122,0.25284,0.6255602440308706,0.6250443,0.62642,0.6260673614884629,0.0008904529966714295
porto,818,catboost,386374,"{""iterations"": 700, ""learning_rate"": 0.02, ""depth"": 4, ""l2_leaf_reg"": 3.0, ""random_strength"": 1.0, ""bagging_temperature"": 1.0}",2026-05-13T06:43:53.723188,0.6370358389461629,0.0034225231293517,0.6306650527212964,0.6404941929592313,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0818.csv,False,,103.98627829551695,,2026-05-13T06:45:37.709458,0.635605,0.63752,-0.000484161053837,0.000484161053837,-0.001915,0.001915,0.27121,0.27504,0.6366154413256464,0.6350393,0.63752,0.6369697187499868,0.0008904529966714295
porto,822,catboost,828648,"{""iterations"": 300, ""learning_rate"": 0.01, ""depth"": 4, ""l2_leaf_reg"": 10.0, ""random_strength"": 2.0, ""bagging_temperature"": 1.0}",2026-05-13T06:51:01.962404,0.6225032374881049,0.0032764513261499,0.6172192349175049,0.6274289801217381,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0822.csv,False,,50.58254599571228,,2026-05-13T06:51:52.544940,0.621325,0.62241,9.32374881048581e-05,9.32374881048581e-05,-0.001085,0.001085,0.24265,0.24482,0.6220828398675884,0.6207593,0.62241,0.6220802550205176,0.0008904529966714295
porto,831,catboost,58454,"{""iterations"": 500, ""learning_rate"": 0.02, ""depth"": 5, ""l2_leaf_reg"": 5.0, ""random_strength"": 0.5, ""bagging_temperature"": 0.0}",2026-05-13T07:07:22.537065,0.6374224087830704,0.0031772622395802,0.6316357209450678,0.6409782429541343,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0831.csv,False,,90.66644811630248,,2026-05-13T07:08:53.203507,0.635885,0.63798,-0.0005575912169295,0.0005575912169295,-0.0020949999999999,0.0020949999999999,0.27177,0.27596,0.637002011162554,0.6353193,0.63798,0.6373887568911265,0.0008904529966714295
porto,832,catboost,694798,"{""iterations"": 900, ""learning_rate"": 0.02, ""depth"": 8, ""l2_leaf_reg"": 3.0, ""random_strength"": 1.0, ""bagging_temperature"": 0.0}",2026-05-13T07:08:53.226029,0.640165204334739,0.0023999888719366,0.6355118396425666,0.6419511711473412,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0832.csv,False,,195.1783139705658,,2026-05-13T07:12:08.404332,0.63797,0.640255,-8.979566526101657e-05,8.979566526101657e-05,-0.0022849999999999,0.0022849999999999,0.27594,0.28051,0.6397448067142225,0.6374043,0.640255,0.6396928067229243,0.0008904529966714295
porto,834,catboost,143343,"{""iterations"": 700, ""learning_rate"": 0.07, ""depth"": 6, ""l2_leaf_reg"": 1.0, ""random_strength"": 5.0, ""bagging_temperature"": 1.0}",2026-05-13T07:13:36.470424,0.6375104599948012,0.0029507037524991,0.6318494697641092,0.6398265249770776,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0834.csv,False,,139.06489825248718,,2026-05-13T07:15:55.535314,0.63563,0.638925,-0.0014145400051988,0.0014145400051988,-0.0032949999999999,0.0032949999999999,0.27126,0.27785,0.6370900623742847,0.6350643,0.638925,0.6380119722405008,0.0008904529966714295
porto,844,catboost,538393,"{""iterations"": 700, ""learning_rate"": 0.01, ""depth"": 4, ""l2_leaf_reg"": 5.0, ""random_strength"": 5.0, ""bagging_temperature"": 0.0}",2026-05-13T07:29:35.558772,0.6272453148190202,0.0032818458325838,0.6217751014621231,0.6317314156805129,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0844.csv,False,,111.23907613754272,,2026-05-13T07:31:26.797840,0.6265499999999999,0.627615,-0.0003696851809797,0.0003696851809797,-0.001065,0.001065,0.2531,0.25523,0.6268249171985038,0.6259842999999999,0.627615,0.6272273582989639,0.0008904529966714295
porto,847,catboost,253192,"{""iterations"": 700, ""learning_rate"": 0.05, ""depth"": 5, ""l2_leaf_reg"": 10.0, ""random_strength"": 1.0, ""bagging_temperature"": 2.0}",2026-05-13T07:33:31.504223,0.6407763196323957,0.0028287777575251,0.6354382244705259,0.6434142554154079,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0847.csv,False,,113.48499703407288,,2026-05-13T07:35:24.989210,0.63824,0.64125,-0.0004736803676043,0.0004736803676043,-0.0030099999999999,0.0030099999999999,0.27648,0.2825,0.6403559220118792,0.6376743,0.64125,0.6405111394236402,0.0008904529966714295
porto,849,catboost,416122,"{""iterations"": 500, ""learning_rate"": 0.03, ""depth"": 8, ""l2_leaf_reg"": 7.0, ""random_strength"": 5.0, ""bagging_temperature"": 0.5}",2026-05-13T07:37:19.840039,0.6373455138979055,0.0030347079861633,0.6317033746504498,0.6406685568041526,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0849.csv,False,,103.89058208465576,,2026-05-13T07:39:03.730608,0.636245,0.63749,-0.0001444861020944,0.0001444861020944,-0.001245,0.001245,0.27249,0.27498,0.636925116277389,0.6356793,0.63749,0.6371009836614194,0.0008904529966714295
porto,852,extra_trees,211146,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 2, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""bootstrap"": false}",2026-05-13T07:49:28.135534,0.6046688078335952,0.0034693238411117,0.600163425561375,0.6108018621940495,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0852.csv,False,,363.9203019142151,,2026-05-13T07:55:32.055831,0.60176,0.602255,0.0024138078335952,0.0024138078335952,-0.000495,0.000495,0.20352,0.20451,0.6042484102130787,0.6011943,0.602255,0.6023352345974446,0.0008904529966714295
porto,856,random_forest,341859,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_split"": 5, ""min_samples_leaf"": 1, ""max_features"": ""log2"", ""bootstrap"": true}",2026-05-13T08:17:58.063661,0.6030541830444744,0.0027572620846369,0.5993565590319608,0.6063758243563615,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0856.csv,False,,205.38004398345947,,2026-05-13T08:21:23.443699,0.598025,0.601335,0.0017191830444744,0.0017191830444744,-0.0033099999999999,0.0033099999999999,0.19605,0.20267,0.602633785423958,0.5974593,0.601335,0.6008347860059301,0.0008904529966714295
porto,879,extra_trees,50067,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 10, ""min_samples_leaf"": 1, ""max_features"": ""log2"", ""bootstrap"": false}",2026-05-13T10:43:25.812253,0.6167315284958618,0.0032052798073572,0.6134197693892117,0.6225337153262663,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0879.csv,False,,279.82259607315063,,2026-05-13T10:48:05.634840,0.612775,0.61497,0.0017615284958617,0.0017615284958617,-0.002195,0.002195,0.22555,0.22994,0.6163111308753453,0.6122093,0.61497,0.6146688378769716,0.0008904529966714295
porto,881,random_forest,795708,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 2, ""min_samples_leaf"": 4, ""max_features"": ""log2"", ""bootstrap"": true}",2026-05-13T10:52:20.730499,0.6168345181471577,0.0029302922570418,0.6113601439409486,0.619846193250748,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0881.csv,False,,291.05673694610596,,2026-05-13T10:57:11.787220,0.612605,0.616065,0.0007695181471577,0.0007695181471577,-0.00346,0.00346,0.22521,0.23213,0.6164141205266412,0.6120393,0.616065,0.6154128723661759,0.0008904529966714295
porto,885,random_forest,6325,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 2, ""min_samples_leaf"": 1, ""max_features"": ""log2"", ""bootstrap"": true}",2026-05-13T11:16:31.202880,0.602851699408656,0.0034458644299448,0.5988292304361177,0.6078013457551078,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0885.csv,False,,305.01238989830017,,2026-05-13T11:21:36.215261,0.60078,0.60106,0.0017916994086559,0.0017916994086559,-0.00028,0.00028,0.20156,0.20212,0.6024313017881395,0.6002143,0.60106,0.6010950657555632,0.0008904529966714295
porto,887,random_forest,396360,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_split"": 2, ""min_samples_leaf"": 1, ""max_features"": ""log2"", ""bootstrap"": true}",2026-05-13T11:28:16.493960,0.5980154777273938,0.0034974843994129,0.5933572731260537,0.6030674369856568,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0887.csv,False,,208.29988193511963,,2026-05-13T11:31:44.793834,0.596965,0.59687,0.0011454777273938,0.0011454777273938,9.499999999995624e-05,9.499999999995624e-05,0.19393,0.19374,0.5975950801068773,0.5963993,0.59687,0.5968844583658619,0.0008904529966714295
porto,892,extra_trees,127386,"{""n_estimators"": 500, ""max_depth"": null, ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""max_features"": ""sqrt"", ""bootstrap"": false}",2026-05-13T11:53:04.378753,0.6171423954168165,0.0029937619594361,0.6122482989963537,0.6204605052801055,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0892.csv,False,,589.9525609016418,,2026-05-13T12:02:54.331314,0.613925,0.61585,0.0012923954168164,0.0012923954168164,-0.0019249999999999,0.0019249999999999,0.22785,0.2317,0.6167219977963,0.6133593,0.61585,0.6155334897286098,0.0008904529966714295
porto,893,extra_trees,969244,"{""n_estimators"": 500, ""max_depth"": null, ""min_samples_split"": 2, ""min_samples_leaf"": 8, ""max_features"": ""sqrt"", ""bootstrap"": false}",2026-05-13T12:02:54.460540,0.6258255337050611,0.0027078681536986,0.6210973206779828,0.6292158754960532,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0893.csv,False,,538.5693340301514,,2026-05-13T12:11:53.029862,0.62459,0.62548,0.000345533705061,0.000345533705061,-0.00089,0.00089,0.24918,0.25096,0.6254051360845446,0.6240243,0.62548,0.6252175302305759,0.0008904529966714295
porto,897,extra_trees,102363,"{""n_estimators"": 500, ""max_depth"": null, ""min_samples_split"": 2, ""min_samples_leaf"": 8, ""max_features"": ""log2"", ""bootstrap"": false}",2026-05-13T12:35:30.137899,0.6259857413872545,0.0032267047569025,0.6202919259296026,0.6298482254763194,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0897.csv,False,,426.073832988739,,2026-05-13T12:42:36.211724,0.624225,0.62539,0.0005957413872544,0.0005957413872544,-0.0011649999999999,0.0011649999999999,0.24845,0.25078,0.625565343766738,0.6236593,0.62539,0.6251129895103914,0.0008904529966714295
porto,904,extra_trees,713196,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 2, ""min_samples_leaf"": 8, ""max_features"": ""log2"", ""bootstrap"": false}",2026-05-13T13:22:17.697466,0.6246504568840779,0.003027656652686,0.6205199143557255,0.6290141960351365,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0904.csv,False,,257.72647190093994,,2026-05-13T13:26:35.423931,0.622,0.62519,-0.000539543115922,0.000539543115922,-0.00319,0.00319,0.244,0.25038,0.6242300592635615,0.6214343,0.62519,0.624411180724824,0.0008904529966714295
porto,913,random_forest,579663,"{""n_estimators"": 500, ""max_depth"": null, ""min_samples_split"": 20, ""min_samples_leaf"": 2, ""max_features"": ""sqrt"", ""bootstrap"": false}",2026-05-13T14:24:44.952284,0.6166699064641576,0.0024619074959135,0.6129000990778881,0.6198822611156052,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0913.csv,False,,885.8205811977386,,2026-05-13T14:39:30.772857,0.61342,0.61615,0.0005199064641576,0.0005199064641576,-0.00273,0.00273,0.22684,0.2323,0.6162495088436412,0.6128543,0.61615,0.6155914288507774,0.0008904529966714295
porto,917,extra_trees,42067,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 20, ""min_samples_leaf"": 8, ""max_features"": ""log2"", ""bootstrap"": false}",2026-05-13T14:59:43.725600,0.6251737447183852,0.0032896164827053,0.62028291039172,0.6306472840976123,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0917.csv,False,,260.6995139122009,,2026-05-13T15:04:04.425106,0.622745,0.6243650000000001,0.0008087447183851,0.0008087447183851,-0.00162,0.00162,0.24549,0.24873,0.6247533470978687,0.6221793,0.6243650000000001,0.6240372891376836,0.0008904529966714295
porto,920,extra_trees,909793,"{""n_estimators"": 500, ""max_depth"": null, ""min_samples_split"": 10, ""min_samples_leaf"": 8, ""max_features"": ""log2"", ""bootstrap"": false}",2026-05-13T15:29:21.068975,0.6263978691164899,0.003539178872546,0.6206402306971461,0.6315153098773492,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0920.csv,False,,408.37382459640503,,2026-05-13T15:36:09.442803,0.62438,0.62558,0.0008178691164898,0.0008178691164898,-0.0011999999999999,0.0011999999999999,0.24876,0.25116,0.6259774714959734,0.6238143,0.62558,0.6253263633949675,0.0008904529966714295
porto,921,extra_trees,197120,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_split"": 2, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""bootstrap"": false}",2026-05-13T15:36:09.511995,0.5982191115505648,0.0038223175195911,0.5921768645517222,0.6029262297179964,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0921.csv,False,,222.3583388328552,,2026-05-13T15:39:51.870316,0.59451,0.5965,0.0017191115505648,0.0017191115505648,-0.00199,0.00199,0.18902,0.193,0.5977987139300484,0.5939443,0.5965,0.5962287798672031,0.0008904529966714295
porto,924,random_forest,250326,"{""n_estimators"": 500, ""max_depth"": null, ""min_samples_split"": 20, ""min_samples_leaf"": 2, ""max_features"": ""sqrt"", ""bootstrap"": false}",2026-05-13T15:51:33.244961,0.6165617087423032,0.00185301846704,0.6132866822078573,0.6189890696065307,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0924.csv,False,,2000.032201051712,,2026-05-13T16:24:53.277156,0.61423,0.614985,0.0015767087423032,0.0015767087423032,-0.0007549999999999,0.0007549999999999,0.22846,0.22997,0.6161413111217867,0.6136643,0.614985,0.614909159419555,0.0008904529966714295
porto,927,logistic_regression,939982,"{""C"": 0.001, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}",2026-05-13T16:26:11.475668,0.6151289165135052,0.0035496695184542,0.6082385124421164,0.6180186433398345,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0927.csv,False,,11.109766960144045,,2026-05-13T16:26:22.585426,0.615455,0.6167549999999999,-0.0016260834864947,0.0016260834864947,-0.0012999999999999,0.0012999999999999,0.23091,0.23351,0.6147085188929887,0.6148893,0.6167549999999999,0.6161600366972935,0.0008904529966714295
porto,929,logistic_regression,798039,"{""C"": 0.01, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}",2026-05-13T16:28:56.382053,0.620361250138948,0.004108442522579,0.612894758471761,0.625203824845664,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0929.csv,False,,21.432260751724243,,2026-05-13T16:29:17.814306,0.619035,0.62154,-0.0011787498610519,0.0011787498610519,-0.0025049999999999,0.0025049999999999,0.23807,0.24308,0.6199408525184316,0.6184693,0.62154,0.6207952843440045,0.0008904529966714295
porto,942,logistic_regression,474056,"{""C"": 0.001, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}",2026-05-13T16:34:42.454740,0.6151284636268592,0.0035501166508958,0.6082369391935847,0.618018611184586,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0942.csv,False,,10.082283973693848,,2026-05-13T16:34:52.537014,0.615455,0.6167549999999999,-0.0016265363731406,0.0016265363731406,-0.0012999999999999,0.0012999999999999,0.23091,0.23351,0.6147080660063428,0.6148893,0.6167549999999999,0.6161599766612308,0.0008904529966714295
porto,943,logistic_regression,678860,"{""C"": 0.001, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}",2026-05-13T16:34:52.551715,0.6151289410289442,0.0035496514712652,0.6082384159977618,0.6180186855435983,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0943.csv,False,,10.401610136032104,,2026-05-13T16:35:02.953315,0.615455,0.6167549999999999,-0.0016260589710557,0.0016260589710557,-0.0012999999999999,0.0012999999999999,0.23091,0.23351,0.6147085434084277,0.6148893,0.6167549999999999,0.6161600399471364,0.0008904529966714295
