competition,model_id,model_family,seed,params_json,started_at,cv_auc_mean,cv_auc_std,cv_auc_min,cv_auc_max,submission_path,submitted_to_kaggle,kaggle_status,public_auc,private_auc,runtime_seconds,error,finished_at
homesite,193,lightgbm,89415,"{""n_estimators"": 700, ""learning_rate"": 0.07, ""num_leaves"": 127, ""max_depth"": -1, ""min_child_samples"": 10, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""reg_alpha"": 1.0, ""reg_lambda"": 0.1}",2026-05-14T08:03:10.447716,0.9647603894770859,0.00038067735355390577,0.9643167360045131,0.9652353089275202,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0193.csv,False,,,,142.35805797576904,,2026-05-14T08:05:32.805765
homesite,194,lightgbm,164395,"{""n_estimators"": 500, ""learning_rate"": 0.07, ""num_leaves"": 15, ""max_depth"": 3, ""min_child_samples"": 10, ""subsample"": 0.6, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1}",2026-05-14T08:05:32.816144,0.963515897900734,0.0004546744883487865,0.9629409955291852,0.9642070258712062,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0194.csv,False,,,,52.51800894737244,,2026-05-14T08:06:25.334144
homesite,195,lightgbm,915424,"{""n_estimators"": 900, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 9, ""min_child_samples"": 40, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1}",2026-05-14T08:06:25.344318,0.9643025059848587,0.0005506693689212379,0.9635968063272234,0.9651410540933484,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0195.csv,False,,,,153.56147623062134,,2026-05-14T08:08:58.905784
homesite,196,lightgbm,839684,"{""n_estimators"": 1100, ""learning_rate"": 0.01, ""num_leaves"": 127, ""max_depth"": 9, ""min_child_samples"": 80, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0}",2026-05-14T08:08:58.917827,0.9654608068740135,0.0005447981303687883,0.9647440088371594,0.9661982952679304,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0196.csv,False,,,,234.59029078483582,,2026-05-14T08:12:53.508109
homesite,197,lightgbm,828745,"{""n_estimators"": 1100, ""learning_rate"": 0.05, ""num_leaves"": 31, ""max_depth"": 5, ""min_child_samples"": 10, ""subsample"": 1.0, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0}",2026-05-14T08:12:53.523477,0.9658774066885464,0.0004334371251831888,0.9653440559638086,0.9664667481367486,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0197.csv,False,,,,120.95249104499817,,2026-05-14T08:14:54.475955
homesite,198,lightgbm,657558,"{""n_estimators"": 900, ""learning_rate"": 0.01, ""num_leaves"": 127, ""max_depth"": 7, ""min_child_samples"": 80, ""subsample"": 1.0, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0}",2026-05-14T08:14:54.493127,0.9638382833010464,0.0004754919614613043,0.9632103051496411,0.9645820007225289,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0198.csv,False,,,,169.9650158882141,,2026-05-14T08:17:44.458132
homesite,199,lightgbm,531027,"{""n_estimators"": 700, ""learning_rate"": 0.02, ""num_leaves"": 63, ""max_depth"": 7, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1}",2026-05-14T08:17:44.468631,0.9648831452017952,0.0005377311347633572,0.9642157695646811,0.9656720422112216,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0199.csv,False,,,,125.98600006103516,,2026-05-14T08:19:50.454620
homesite,200,lightgbm,878130,"{""n_estimators"": 300, ""learning_rate"": 0.02, ""num_leaves"": 31, ""max_depth"": 7, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0}",2026-05-14T08:19:50.467342,0.961907040716083,0.0004447418517210392,0.9614516329623469,0.962740778704894,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0200.csv,False,,,,73.00301122665405,,2026-05-14T08:21:03.470344
homesite,201,lightgbm,496738,"{""n_estimators"": 500, ""learning_rate"": 0.01, ""num_leaves"": 127, ""max_depth"": 7, ""min_child_samples"": 20, ""subsample"": 0.8, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.5, ""reg_lambda"": 0.5}",2026-05-14T08:21:03.482878,0.9608176671270506,0.00045264218629986275,0.9603967955191205,0.9616832310304303,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0201.csv,False,,,,90.74415612220764,,2026-05-14T08:22:34.227023
homesite,202,lightgbm,302901,"{""n_estimators"": 900, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": -1, ""min_child_samples"": 40, ""subsample"": 0.9, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5}",2026-05-14T08:22:34.237383,0.9652495838729722,0.0004899879936852508,0.9645422367882001,0.9657560210746473,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0202.csv,False,,,,130.18983387947083,,2026-05-14T08:24:44.427210
homesite,203,lightgbm,555793,"{""n_estimators"": 300, ""learning_rate"": 0.01, ""num_leaves"": 63, ""max_depth"": 9, ""min_child_samples"": 120, ""subsample"": 0.8, ""colsample_bytree"": 0.5, ""reg_alpha"": 1.0, ""reg_lambda"": 0.5}",2026-05-14T08:24:44.443286,0.9601754539177468,0.0005307345461514815,0.959658648475305,0.9611598667954411,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0203.csv,False,,,,85.29430794715881,,2026-05-14T08:26:09.737583
homesite,204,lightgbm,289663,"{""n_estimators"": 1100, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 3, ""min_child_samples"": 120, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0}",2026-05-14T08:26:09.752980,0.9646332830642658,0.00048163863356546046,0.9640550984652831,0.9653674199429789,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0204.csv,False,,,,85.51312923431396,,2026-05-14T08:27:35.266099
homesite,205,lightgbm,172287,"{""n_estimators"": 500, ""learning_rate"": 0.02, ""num_leaves"": 127, ""max_depth"": 7, ""min_child_samples"": 20, ""subsample"": 0.9, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.01, ""reg_lambda"": 0.5}",2026-05-14T08:27:35.277511,0.9642498060656969,0.0005545943952934061,0.9635430771393013,0.9651320545810742,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0205.csv,False,,,,94.38190793991089,,2026-05-14T08:29:09.659407
homesite,206,lightgbm,894293,"{""n_estimators"": 700, ""learning_rate"": 0.01, ""num_leaves"": 63, ""max_depth"": 5, ""min_child_samples"": 40, ""subsample"": 0.9, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.01, ""reg_lambda"": 0.5}",2026-05-14T08:29:09.669503,0.9603999852342572,0.00042918840121059654,0.9600677413488913,0.9611569936607234,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0206.csv,False,,,,97.22304511070251,,2026-05-14T08:30:46.892539
homesite,207,lightgbm,189495,"{""n_estimators"": 900, ""learning_rate"": 0.03, ""num_leaves"": 31, ""max_depth"": 7, ""min_child_samples"": 40, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.01, ""reg_lambda"": 0.0}",2026-05-14T08:30:46.902626,0.9656456507872315,0.00048190331147246853,0.9650738558043264,0.9662860000884071,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0207.csv,False,,,,118.16184306144714,,2026-05-14T08:32:45.064459
homesite,208,lightgbm,827233,"{""n_estimators"": 300, ""learning_rate"": 0.02, ""num_leaves"": 63, ""max_depth"": -1, ""min_child_samples"": 80, ""subsample"": 0.9, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 0.0}",2026-05-14T08:32:45.074668,0.9643137618217595,0.0005541493527326306,0.9634948215083217,0.9651305293218203,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0208.csv,False,,,,81.08174204826355,,2026-05-14T08:34:06.156402
homesite,209,lightgbm,887352,"{""n_estimators"": 500, ""learning_rate"": 0.07, ""num_leaves"": 15, ""max_depth"": -1, ""min_child_samples"": 80, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1}",2026-05-14T08:34:06.164488,0.9652895993464903,0.0005395708703400388,0.9646931804882708,0.9660784296803403,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0209.csv,False,,,,70.16835808753967,,2026-05-14T08:35:16.332835
homesite,210,lightgbm,913210,"{""n_estimators"": 900, ""learning_rate"": 0.01, ""num_leaves"": 15, ""max_depth"": 9, ""min_child_samples"": 20, ""subsample"": 0.9, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1}",2026-05-14T08:35:16.343385,0.9624686490789968,0.00047993627837958396,0.9618470926246601,0.9632762508919026,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0210.csv,False,,,,157.3261067867279,,2026-05-14T08:37:53.669484
homesite,211,lightgbm,281104,"{""n_estimators"": 900, ""learning_rate"": 0.07, ""num_leaves"": 127, ""max_depth"": 7, ""min_child_samples"": 20, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0}",2026-05-14T08:37:53.678773,0.9648651199718719,0.00039092830895187203,0.9642196524961191,0.965288702567852,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0211.csv,False,,,,148.75154519081116,,2026-05-14T08:40:22.430308
homesite,212,lightgbm,769095,"{""n_estimators"": 1100, ""learning_rate"": 0.03, ""num_leaves"": 63, ""max_depth"": 7, ""min_child_samples"": 20, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1}",2026-05-14T08:40:22.442489,0.965739068851825,0.0005173370631066771,0.964959959201514,0.9664010654534407,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0212.csv,False,,,,155.7069571018219,,2026-05-14T08:42:58.149437
homesite,213,lightgbm,717996,"{""n_estimators"": 1100, ""learning_rate"": 0.03, ""num_leaves"": 31, ""max_depth"": 5, ""min_child_samples"": 80, ""subsample"": 0.8, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5}",2026-05-14T08:42:58.160584,0.965614516004834,0.00047917119129840076,0.965045170311462,0.9662362095446341,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0213.csv,False,,,,169.04996395111084,,2026-05-14T08:45:47.210537
homesite,214,lightgbm,700802,"{""n_estimators"": 1100, ""learning_rate"": 0.07, ""num_leaves"": 63, ""max_depth"": 3, ""min_child_samples"": 40, ""subsample"": 0.6, ""colsample_bytree"": 1.0, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0}",2026-05-14T08:45:47.223829,0.9650501230211264,0.000479269054675834,0.9645347369927412,0.965773457471288,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0214.csv,False,,,,95.32238292694092,,2026-05-14T08:47:22.546199
homesite,215,lightgbm,328124,"{""n_estimators"": 500, ""learning_rate"": 0.07, ""num_leaves"": 63, ""max_depth"": 7, ""min_child_samples"": 40, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 1.0, ""reg_lambda"": 0.5}",2026-05-14T08:47:22.560650,0.9656333754177158,0.0005555738070112787,0.9648649200391812,0.9664458216763223,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0215.csv,False,,,,92.28618812561035,,2026-05-14T08:48:54.846829
homesite,216,lightgbm,809145,"{""n_estimators"": 500, ""learning_rate"": 0.03, ""num_leaves"": 127, ""max_depth"": 9, ""min_child_samples"": 120, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0}",2026-05-14T08:48:54.857146,0.9656368268125874,0.0005502865694935013,0.9650205875729193,0.9664582843959211,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0216.csv,False,,,,123.62867093086243,,2026-05-14T08:50:58.485795
homesite,217,lightgbm,20904,"{""n_estimators"": 900, ""learning_rate"": 0.07, ""num_leaves"": 127, ""max_depth"": 3, ""min_child_samples"": 80, ""subsample"": 0.6, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.5, ""reg_lambda"": 0.5}",2026-05-14T08:50:58.503185,0.9648997955914977,0.000424258179449711,0.9643795466904399,0.9655652957839218,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0217.csv,False,,,,77.45377683639526,,2026-05-14T08:52:15.956953
homesite,218,lightgbm,699833,"{""n_estimators"": 500, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 7, ""min_child_samples"": 20, ""subsample"": 0.7, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0}",2026-05-14T08:52:15.968550,0.9657831235239499,0.0005127827628619765,0.9650858590589305,0.9663168672812168,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0218.csv,False,,,,101.05172038078308,,2026-05-14T08:53:57.020262
homesite,219,lightgbm,362536,"{""n_estimators"": 700, ""learning_rate"": 0.02, ""num_leaves"": 15, ""max_depth"": 7, ""min_child_samples"": 120, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1}",2026-05-14T08:53:57.029518,0.9639348373864556,0.0005516479466002057,0.9632187326896953,0.9648006775278832,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0219.csv,False,,,,92.04526495933533,,2026-05-14T08:55:29.074774
homesite,220,lightgbm,365999,"{""n_estimators"": 300, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 5, ""min_child_samples"": 80, ""subsample"": 0.6, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.01, ""reg_lambda"": 0.0}",2026-05-14T08:55:29.085506,0.9522457554347735,0.0007363225908768305,0.9514163801541006,0.953320659297753,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0220.csv,False,,,,59.13935303688049,,2026-05-14T08:56:28.224850
homesite,221,lightgbm,699893,"{""n_estimators"": 900, ""learning_rate"": 0.05, ""num_leaves"": 15, ""max_depth"": -1, ""min_child_samples"": 20, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1}",2026-05-14T08:56:28.234435,0.9653101271000739,0.0005074122011507061,0.9647042459076255,0.9659976174871243,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0221.csv,False,,,,107.48535823822021,,2026-05-14T08:58:15.719784
homesite,222,lightgbm,945901,"{""n_estimators"": 300, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 5, ""min_child_samples"": 80, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0}",2026-05-14T08:58:15.730444,0.9518416595290254,0.0006714079277349747,0.951033720084055,0.9529107893142308,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0222.csv,False,,,,57.08716797828674,,2026-05-14T08:59:12.817600
homesite,223,lightgbm,632661,"{""n_estimators"": 300, ""learning_rate"": 0.07, ""num_leaves"": 15, ""max_depth"": 5, ""min_child_samples"": 80, ""subsample"": 0.7, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0}",2026-05-14T08:59:12.829015,0.9645592926149306,0.0005010371260652428,0.9639859356809565,0.9653236266606706,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0223.csv,False,,,,60.55808472633362,,2026-05-14T09:00:13.387090
homesite,224,lightgbm,223604,"{""n_estimators"": 900, ""learning_rate"": 0.03, ""num_leaves"": 15, ""max_depth"": 7, ""min_child_samples"": 120, ""subsample"": 0.8, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.0, ""reg_lambda"": 0.5}",2026-05-14T09:00:13.398720,0.9650383808137277,0.0005398493958791827,0.9642685671860339,0.9657839001877295,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0224.csv,False,,,,124.0274760723114,,2026-05-14T09:02:17.426186
homesite,225,lightgbm,506419,"{""n_estimators"": 700, ""learning_rate"": 0.02, ""num_leaves"": 63, ""max_depth"": 3, ""min_child_samples"": 80, ""subsample"": 0.9, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0}",2026-05-14T09:02:17.438239,0.9597246959665817,0.0004959447668106225,0.9592800357205907,0.9606417396056743,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0225.csv,False,,,,65.75462007522583,,2026-05-14T09:03:23.192850
homesite,226,lightgbm,23768,"{""n_estimators"": 1100, ""learning_rate"": 0.01, ""num_leaves"": 63, ""max_depth"": -1, ""min_child_samples"": 10, ""subsample"": 0.9, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0}",2026-05-14T09:03:23.203213,0.9654369066736793,0.0005602393725497663,0.9646626029512587,0.9662803744882164,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0226.csv,False,,,,235.29654812812805,,2026-05-14T09:07:18.499752
homesite,227,lightgbm,320462,"{""n_estimators"": 500, ""learning_rate"": 0.02, ""num_leaves"": 31, ""max_depth"": -1, ""min_child_samples"": 40, ""subsample"": 0.7, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.01, ""reg_lambda"": 2.0}",2026-05-14T09:07:18.510794,0.9645579052446258,0.0005318277356069829,0.9638067466792573,0.9652741426167794,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0227.csv,False,,,,110.2875063419342,,2026-05-14T09:09:08.798290
homesite,228,lightgbm,763090,"{""n_estimators"": 500, ""learning_rate"": 0.02, ""num_leaves"": 127, ""max_depth"": 7, ""min_child_samples"": 120, ""subsample"": 1.0, ""colsample_bytree"": 0.9, ""reg_alpha"": 1.0, ""reg_lambda"": 0.5}",2026-05-14T09:09:08.806935,0.9642374004054857,0.0005584284430953432,0.9634979371882213,0.9651529641478063,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0228.csv,False,,,,92.992014169693,,2026-05-14T09:10:41.798939
homesite,229,lightgbm,394672,"{""n_estimators"": 500, ""learning_rate"": 0.02, ""num_leaves"": 63, ""max_depth"": 7, ""min_child_samples"": 120, ""subsample"": 0.6, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0}",2026-05-14T09:10:41.808932,0.964178863712419,0.0005216246162436583,0.963457969120972,0.9649123448469845,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0229.csv,False,,,,91.16626787185669,,2026-05-14T09:12:12.975190
homesite,230,lightgbm,267411,"{""n_estimators"": 300, ""learning_rate"": 0.03, ""num_leaves"": 127, ""max_depth"": 9, ""min_child_samples"": 10, ""subsample"": 0.7, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0}",2026-05-14T09:12:12.989601,0.9649382105906374,0.0005451429785177924,0.9641477121106367,0.9656704348968815,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0230.csv,False,,,,95.16824913024902,,2026-05-14T09:13:48.157840
homesite,231,lightgbm,280572,"{""n_estimators"": 300, ""learning_rate"": 0.03, ""num_leaves"": 15, ""max_depth"": 3, ""min_child_samples"": 10, ""subsample"": 0.6, ""colsample_bytree"": 0.7, ""reg_alpha"": 1.0, ""reg_lambda"": 2.0}",2026-05-14T09:13:48.170862,0.9566972056550604,0.00038033716810312985,0.9562266981051559,0.9573221793634026,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0231.csv,False,,,,44.43248105049133,,2026-05-14T09:14:32.603336
homesite,232,lightgbm,98831,"{""n_estimators"": 300, ""learning_rate"": 0.02, ""num_leaves"": 63, ""max_depth"": 7, ""min_child_samples"": 120, ""subsample"": 0.7, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}",2026-05-14T09:14:32.613461,0.9623906465557516,0.000505556624081246,0.9618130445905585,0.9632728914601283,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0232.csv,False,,,,76.95541906356812,,2026-05-14T09:15:49.568869
homesite,233,lightgbm,65162,"{""n_estimators"": 1100, ""learning_rate"": 0.02, ""num_leaves"": 127, ""max_depth"": 5, ""min_child_samples"": 40, ""subsample"": 0.8, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}",2026-05-14T09:15:49.580676,0.964880658775297,0.0005259983619827688,0.9643240774520084,0.9657262130485795,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0233.csv,False,,,,124.60371088981628,,2026-05-14T09:17:54.184378
homesite,234,lightgbm,423388,"{""n_estimators"": 500, ""learning_rate"": 0.03, ""num_leaves"": 63, ""max_depth"": 5, ""min_child_samples"": 20, ""subsample"": 0.7, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0}",2026-05-14T09:17:54.196545,0.9639140039745488,0.0005029075059308506,0.9631871849223451,0.9646420964198044,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0234.csv,False,,,,75.69366383552551,,2026-05-14T09:19:09.890198
homesite,235,lightgbm,538791,"{""n_estimators"": 900, ""learning_rate"": 0.05, ""num_leaves"": 31, ""max_depth"": 3, ""min_child_samples"": 20, ""subsample"": 0.8, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1}",2026-05-14T09:19:09.900397,0.964326940884483,0.0004601205233001617,0.9637824004524342,0.9650259211535377,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0235.csv,False,,,,100.86125206947327,,2026-05-14T09:20:50.761638
homesite,236,lightgbm,648677,"{""n_estimators"": 900, ""learning_rate"": 0.07, ""num_leaves"": 15, ""max_depth"": 7, ""min_child_samples"": 10, ""subsample"": 0.7, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1}",2026-05-14T09:20:50.772348,0.9654916355901573,0.0005281876001447238,0.9648623929667776,0.9661143987688184,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0236.csv,False,,,,111.3842089176178,,2026-05-14T09:22:42.156546
homesite,237,lightgbm,43939,"{""n_estimators"": 1100, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 7, ""min_child_samples"": 120, ""subsample"": 1.0, ""colsample_bytree"": 0.5, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0}",2026-05-14T09:22:42.169185,0.9643158105669913,0.0005335360178281056,0.9636371050282034,0.9651072522245061,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0237.csv,False,,,,205.31838941574097,,2026-05-14T09:26:07.487561
homesite,238,lightgbm,179569,"{""n_estimators"": 700, ""learning_rate"": 0.07, ""num_leaves"": 31, ""max_depth"": -1, ""min_child_samples"": 120, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0}",2026-05-14T09:26:07.500430,0.9655622630672781,0.0006538819829976284,0.9647224186958864,0.9665058473854357,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0238.csv,False,,,,108.6168258190155,,2026-05-14T09:27:56.117248
homesite,239,lightgbm,454490,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""num_leaves"": 15, ""max_depth"": 5, ""min_child_samples"": 80, ""subsample"": 1.0, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.01, ""reg_lambda"": 2.0}",2026-05-14T09:27:56.130292,0.9636199221518551,0.0005486729982827782,0.9628416678470533,0.9644795501203426,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0239.csv,False,,,,61.315181016922,,2026-05-14T09:28:57.445461
homesite,240,lightgbm,6460,"{""n_estimators"": 700, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 3, ""min_child_samples"": 120, ""subsample"": 0.7, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.1, ""reg_lambda"": 0.0}",2026-05-14T09:28:57.454899,0.9635176223036931,0.00046788621296993253,0.9628950181335465,0.9642700755515932,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0240.csv,False,,,,78.08164620399475,,2026-05-14T09:30:15.536537
homesite,241,lightgbm,530517,"{""n_estimators"": 300, ""learning_rate"": 0.07, ""num_leaves"": 63, ""max_depth"": 3, ""min_child_samples"": 40, ""subsample"": 0.9, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.01, ""reg_lambda"": 0.5}",2026-05-14T09:30:15.547115,0.9620448163080357,0.0005161778695117685,0.9613293829504802,0.9629066989164394,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0241.csv,False,,,,52.06195402145386,,2026-05-14T09:31:07.609059
homesite,242,lightgbm,258572,"{""n_estimators"": 900, ""learning_rate"": 0.01, ""num_leaves"": 127, ""max_depth"": 3, ""min_child_samples"": 40, ""subsample"": 0.6, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1}",2026-05-14T09:31:07.619721,0.9567235642672856,0.0005114783583000176,0.9562651879741572,0.9576991259501846,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0242.csv,False,,,,81.87039613723755,,2026-05-14T09:32:29.490109
