competition,model_id,model_family,seed,params_json,started_at,cv_auc_mean,cv_auc_std,cv_auc_min,cv_auc_max,submission_path,submitted_to_kaggle,kaggle_status,runtime_seconds,error,finished_at,public_auc,private_auc,cv_private_gap,abs_cv_private_gap,public_private_gap,abs_public_private_gap
homesite,514,xgboost,377224,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 5.0, ""gamma"": 0.1, ""subsample"": 0.8, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0}",2026-05-14T21:23:31.322031,0.964146366684428,0.0005506279925685,0.96344096923777,0.96496477925391,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0514.csv,False,,68.1276478767395,,2026-05-14T21:24:39.449670,0.96518,0.96461,-0.0004636333155719763,0.0004636333155719763,0.0005700000000000705,0.0005700000000000705
homesite,527,xgboost,184888,"{""n_estimators"": 700, ""learning_rate"": 0.02, ""max_depth"": 5, ""min_child_weight"": 5.0, ""gamma"": 0.01, ""subsample"": 0.7, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1}",2026-05-14T23:23:54.052901,0.9640833859292594,0.0005688946174893,0.963456924125312,0.965021155925062,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0527.csv,False,,91.8920841217041,,2026-05-14T23:25:25.944976,0.96513,0.96447,-0.0003866140707406984,0.0003866140707406984,0.0006599999999999939,0.0006599999999999939
homesite,531,xgboost,911052,"{""n_estimators"": 1100, ""learning_rate"": 0.02, ""max_depth"": 4, ""min_child_weight"": 3.0, ""gamma"": 0.05, ""subsample"": 0.8, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.5, ""reg_lambda"": 0.5}",2026-05-14T23:32:13.891862,0.964078644322069,0.0005079114829952,0.9633668288470968,0.9647870672437668,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0531.csv,False,,125.512592792511,,2026-05-14T23:34:19.404446,0.96496,0.96443,-0.00035135567793098677,0.00035135567793098677,0.0005300000000000304,0.0005300000000000304
homesite,533,xgboost,563019,"{""n_estimators"": 1100, ""learning_rate"": 0.02, ""max_depth"": 7, ""min_child_weight"": 5.0, ""gamma"": 0.0, ""subsample"": 0.9, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0}",2026-05-14T23:36:20.772737,0.9659865373238968,0.0004636173169453,0.9653624745282204,0.9665693966364964,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0533.csv,False,,162.44104480743408,,2026-05-14T23:39:03.213773,0.96694,0.96644,-0.0004534626761031335,0.0004534626761031335,0.000500000000000056,0.000500000000000056
homesite,538,xgboost,165959,"{""n_estimators"": 1100, ""learning_rate"": 0.02, ""max_depth"": 4, ""min_child_weight"": 1.0, ""gamma"": 0.3, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0}",2026-05-14T23:47:15.036699,0.9641009145995528,0.0004856151948889,0.9634411417947903,0.9648259794551248,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0538.csv,False,,124.98687386512756,,2026-05-14T23:49:20.023563,0.96496,0.96439,-0.00028908540044714215,0.00028908540044714215,0.0005700000000000705,0.0005700000000000705
homesite,540,xgboost,851490,"{""n_estimators"": 900, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 1.0, ""gamma"": 0.01, ""subsample"": 0.9, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0}",2026-05-14T23:50:19.814844,0.9658266391321244,0.000416969566865,0.9653135833594292,0.9663344125894052,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0540.csv,False,,112.65779614448547,,2026-05-14T23:52:12.472631,0.96678,0.96639,-0.0005633608678755619,0.0005633608678755619,0.00039000000000000146,0.00039000000000000146
homesite,576,xgboost,124873,"{""n_estimators"": 300, ""learning_rate"": 0.01, ""max_depth"": 3, ""min_child_weight"": 2.0, ""gamma"": 0.05, ""subsample"": 0.7, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0}",2026-05-15T01:20:35.197401,0.9436848988226116,0.0008096953573008,0.9427416409107818,0.9449184790921756,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0576.csv,False,,58.60564088821411,,2026-05-15T01:21:33.803032,0.94452,0.94413,-0.00044510117738838506,0.00044510117738838506,0.00039000000000000146,0.00039000000000000146
homesite,619,xgboost,901880,"{""n_estimators"": 300, ""learning_rate"": 0.02, ""max_depth"": 3, ""min_child_weight"": 2.0, ""gamma"": 0.01, ""subsample"": 0.9, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1}",2026-05-15T02:41:24.491070,0.9533874637283436,0.0005570237250368,0.9527816617939304,0.9543125013617526,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0619.csv,False,,49.60709023475647,,2026-05-15T02:42:14.098151,0.95425,0.95361,-0.00022253627165635947,0.00022253627165635947,0.0006400000000000849,0.0006400000000000849
homesite,630,xgboost,336705,"{""n_estimators"": 300, ""learning_rate"": 0.01, ""max_depth"": 5, ""min_child_weight"": 2.0, ""gamma"": 0.01, ""subsample"": 1.0, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1}",2026-05-15T02:59:13.419840,0.9542471844245786,0.0005280160319187,0.9537161539541472,0.9551573815592508,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0630.csv,False,,63.020249128341675,,2026-05-15T03:00:16.440079,0.95518,0.95466,-0.000412815575421388,0.000412815575421388,0.000520000000000076,0.000520000000000076
homesite,631,xgboost,482848,"{""n_estimators"": 500, ""learning_rate"": 0.01, ""max_depth"": 3, ""min_child_weight"": 10.0, ""gamma"": 0.0, ""subsample"": 0.9, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5}",2026-05-15T03:00:16.452088,0.9511097602082847,0.0006172852797069,0.9505388711982948,0.9522175300227737,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0631.csv,False,,70.88274097442627,,2026-05-15T03:01:27.334819,0.95243,0.95135,-0.00024023979171527987,0.00024023979171527987,0.0010799999999999699,0.0010799999999999699
homesite,664,xgboost,12466,"{""n_estimators"": 1100, ""learning_rate"": 0.03, ""max_depth"": 6, ""min_child_weight"": 8.0, ""gamma"": 0.0, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 0.5}",2026-05-15T03:58:09.842277,0.9658468694010744,0.0004841416699574,0.9652736323653108,0.9666318140100412,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0664.csv,False,,173.5715689659119,,2026-05-15T04:01:03.413838,0.96697,0.96648,-0.0006331305989255576,0.0006331305989255576,0.0004899999999999904,0.0004899999999999904
homesite,667,xgboost,351350,"{""n_estimators"": 500, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 10.0, ""gamma"": 0.3, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1}",2026-05-15T04:05:24.174800,0.9641247294089498,0.0004918257837196,0.9635791101824792,0.9648947488577136,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0667.csv,False,,94.48671793937685,,2026-05-15T04:06:58.661506,0.96516,0.96459,-0.0004652705910501709,0.0004652705910501709,0.0005700000000000705,0.0005700000000000705
homesite,677,xgboost,685247,"{""n_estimators"": 1100, ""learning_rate"": 0.03, ""max_depth"": 7, ""min_child_weight"": 10.0, ""gamma"": 0.05, ""subsample"": 0.8, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0}",2026-05-15T04:23:03.225829,0.965818746052104,0.00047583984748,0.9651677354807164,0.9664275089117376,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0677.csv,False,,177.85060501098633,,2026-05-15T04:26:01.076425,0.96685,0.96645,-0.0006312539478959822,0.0006312539478959822,0.00039999999999995595,0.00039999999999995595
homesite,686,xgboost,562528,"{""n_estimators"": 300, ""learning_rate"": 0.03, ""max_depth"": 7, ""min_child_weight"": 10.0, ""gamma"": 0.05, ""subsample"": 0.7, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1}",2026-05-15T04:41:45.506043,0.9640112389750806,0.0004891371405525,0.9634070829004566,0.9648134913949844,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0686.csv,False,,67.918536901474,,2026-05-15T04:42:53.424569,0.96498,0.96456,-0.0005487610249194086,0.0005487610249194086,0.00041999999999997595,0.00041999999999997595
homesite,704,catboost,918909,"{""iterations"": 900, ""learning_rate"": 0.05, ""depth"": 8, ""l2_leaf_reg"": 7.0, ""random_strength"": 5.0, ""bagging_temperature"": 0.0}",2026-05-15T05:20:35.481592,0.9659299268999084,0.0005833202241548,0.9652916259897316,0.9668232678337776,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0704.csv,False,,287.88862800598145,,2026-05-15T05:25:23.370211,0.96686,0.96639,-0.00046007310009155145,0.00046007310009155145,0.00047000000000008146,0.00047000000000008146
homesite,707,catboost,991343,"{""iterations"": 500, ""learning_rate"": 0.05, ""depth"": 4, ""l2_leaf_reg"": 10.0, ""random_strength"": 0.5, ""bagging_temperature"": 0.5}",2026-05-15T05:32:51.758701,0.9635404351203132,0.0005381004741495,0.962986849842194,0.9643683582380658,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0707.csv,False,,120.91944003105164,,2026-05-15T05:34:52.678132,0.96439,0.96378,-0.0002395648796867933,0.0002395648796867933,0.0006099999999999994,0.0006099999999999994
homesite,709,catboost,26087,"{""iterations"": 500, ""learning_rate"": 0.01, ""depth"": 4, ""l2_leaf_reg"": 7.0, ""random_strength"": 2.0, ""bagging_temperature"": 0.5}",2026-05-15T05:38:55.047741,0.9558984409129972,0.000333855462249,0.9555564625055992,0.956513461325174,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0709.csv,False,,121.6992461681366,,2026-05-15T05:40:56.746977,0.95709,0.95599,-9.155908700275717e-05,9.155908700275717e-05,0.0010999999999999899,0.0010999999999999899
homesite,724,catboost,915138,"{""iterations"": 900, ""learning_rate"": 0.07, ""depth"": 8, ""l2_leaf_reg"": 3.0, ""random_strength"": 0.5, ""bagging_temperature"": 0.5}",2026-05-15T06:22:12.462468,0.9658715037484076,0.0005348031049497,0.9651162565635502,0.9666142300876944,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0724.csv,False,,288.9579908847809,,2026-05-15T06:27:01.420451,0.96723,0.96639,-0.000518496251592393,0.000518496251592393,0.0008400000000000629,0.0008400000000000629
homesite,749,catboost,739251,"{""iterations"": 500, ""learning_rate"": 0.01, ""depth"": 5, ""l2_leaf_reg"": 10.0, ""random_strength"": 5.0, ""bagging_temperature"": 2.0}",2026-05-15T07:29:26.772838,0.9550407643106212,0.000441751898935,0.9543355117800356,0.955685803042288,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0749.csv,False,,140.95346570014954,,2026-05-15T07:31:47.726295,0.9565,0.95552,-0.00047923568937879857,0.00047923568937879857,0.0009799999999999809,0.0009799999999999809
homesite,750,catboost,878314,"{""iterations"": 500, ""learning_rate"": 0.02, ""depth"": 8, ""l2_leaf_reg"": 5.0, ""random_strength"": 1.0, ""bagging_temperature"": 0.5}",2026-05-15T07:31:47.744290,0.9635121105966872,0.0004575914501707,0.962919608112244,0.9642441823450526,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0750.csv,False,,180.3033311367035,,2026-05-15T07:34:48.047612,0.96458,0.96378,-0.0002678894033127932,0.0002678894033127932,0.0008000000000000229,0.0008000000000000229
homesite,762,catboost,801802,"{""iterations"": 900, ""learning_rate"": 0.07, ""depth"": 6, ""l2_leaf_reg"": 5.0, ""random_strength"": 0.5, ""bagging_temperature"": 1.0}",2026-05-15T08:09:16.917050,0.9658384341510932,0.0006156964273378,0.9650020262296904,0.9666841313677994,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0762.csv,False,,232.9935929775238,,2026-05-15T08:13:09.910633,0.96668,0.96637,-0.0005315658489067898,0.0005315658489067898,0.00031000000000003247,0.00031000000000003247
homesite,764,catboost,819726,"{""iterations"": 900, ""learning_rate"": 0.05, ""depth"": 8, ""l2_leaf_reg"": 10.0, ""random_strength"": 2.0, ""bagging_temperature"": 0.0}",2026-05-15T08:16:59.001156,0.9659887856721696,0.0005131738201859,0.965216144150978,0.966636375307493,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0764.csv,False,,282.276184797287,,2026-05-15T08:21:41.277331,0.96691,0.96648,-0.0004912143278303915,0.0004912143278303915,0.00043000000000004146,0.00043000000000004146
homesite,767,catboost,729877,"{""iterations"": 900, ""learning_rate"": 0.02, ""depth"": 5, ""l2_leaf_reg"": 5.0, ""random_strength"": 2.0, ""bagging_temperature"": 2.0}",2026-05-15T08:27:48.823849,0.9632754575178568,0.0004500374916986,0.96274881286321,0.9640018495409552,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0767.csv,False,,228.1202449798584,,2026-05-15T08:31:36.944085,0.9642,0.96354,-0.00026454248214313747,0.00026454248214313747,0.0006599999999999939,0.0006599999999999939
homesite,769,catboost,27124,"{""iterations"": 900, ""learning_rate"": 0.07, ""depth"": 6, ""l2_leaf_reg"": 1.0, ""random_strength"": 0.5, ""bagging_temperature"": 0.0}",2026-05-15T08:36:04.323770,0.9658586494129746,0.0005503937084785,0.96516496591089,0.9666240163634446,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0769.csv,False,,239.9417469501495,,2026-05-15T08:40:04.265508,0.96681,0.96631,-0.00045135058702538977,0.00045135058702538977,0.0004999999999999449,0.0004999999999999449
homesite,783,catboost,686456,"{""iterations"": 500, ""learning_rate"": 0.01, ""depth"": 4, ""l2_leaf_reg"": 10.0, ""random_strength"": 0.5, ""bagging_temperature"": 0.0}",2026-05-15T09:11:59.882974,0.9562316529996954,0.0003744047151608,0.955764776634701,0.9569021333424692,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0783.csv,False,,122.63485527038574,,2026-05-15T09:14:02.517818,0.95753,0.95631,-7.834700030462383e-05,7.834700030462383e-05,0.0012199999999999989,0.0012199999999999989
homesite,791,catboost,800399,"{""iterations"": 900, ""learning_rate"": 0.05, ""depth"": 7, ""l2_leaf_reg"": 5.0, ""random_strength"": 2.0, ""bagging_temperature"": 0.0}",2026-05-15T09:30:21.593323,0.9658798407626434,0.0004985828256314,0.9651965040247006,0.9664876166759374,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0791.csv,False,,254.18499875068665,,2026-05-15T09:34:35.778313,0.96676,0.96625,-0.0003701592373566154,0.0003701592373566154,0.0005099999999998994,0.0005099999999998994
homesite,793,catboost,286074,"{""iterations"": 500, ""learning_rate"": 0.01, ""depth"": 5, ""l2_leaf_reg"": 10.0, ""random_strength"": 5.0, ""bagging_temperature"": 1.0}",2026-05-15T09:37:50.775528,0.9548967814650952,0.0005263799150057,0.9545041524795808,0.955924643678442,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0793.csv,False,,141.8941786289215,,2026-05-15T09:40:12.669695,0.95659,0.9556,-0.0007032185349048481,0.0007032185349048481,0.0009900000000000464,0.0009900000000000464
homesite,822,catboost,828648,"{""iterations"": 300, ""learning_rate"": 0.01, ""depth"": 4, ""l2_leaf_reg"": 10.0, ""random_strength"": 2.0, ""bagging_temperature"": 1.0}",2026-05-15T11:02:32.268554,0.9520319770289044,0.0005907273763007,0.9515416522329772,0.9531634465789096,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0822.csv,False,,87.1960928440094,,2026-05-15T11:03:59.464639,0.95377,0.95274,-0.0007080229710956232,0.0007080229710956232,0.0010299999999999754,0.0010299999999999754
homesite,823,catboost,790912,"{""iterations"": 700, ""learning_rate"": 0.02, ""depth"": 6, ""l2_leaf_reg"": 7.0, ""random_strength"": 0.5, ""bagging_temperature"": 1.0}",2026-05-15T11:03:59.478726,0.9636363323503748,0.0005036873371422,0.9629901344590364,0.9644568401684784,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0823.csv,False,,191.58047795295715,,2026-05-15T11:07:11.059195,0.96461,0.96386,-0.00022366764962522545,0.00022366764962522545,0.0007499999999999174,0.0007499999999999174
homesite,825,catboost,404363,"{""iterations"": 500, ""learning_rate"": 0.05, ""depth"": 4, ""l2_leaf_reg"": 3.0, ""random_strength"": 0.5, ""bagging_temperature"": 2.0}",2026-05-15T11:08:46.176881,0.9635018281468992,0.0004583510800909,0.9628693445450314,0.964205025175128,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0825.csv,False,,117.25860977172852,,2026-05-15T11:10:43.435482,0.96434,0.96371,-0.00020817185310073594,0.00020817185310073594,0.0006300000000000194,0.0006300000000000194
homesite,827,catboost,213121,"{""iterations"": 900, ""learning_rate"": 0.02, ""depth"": 5, ""l2_leaf_reg"": 7.0, ""random_strength"": 0.5, ""bagging_temperature"": 2.0}",2026-05-15T11:14:23.559338,0.9636408823880692,0.0004363777486423,0.9631102003575728,0.9643444850346824,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0827.csv,False,,221.14648509025577,,2026-05-15T11:18:04.705814,0.9645,0.96377,-0.00012911761193079574,0.00012911761193079574,0.0007300000000000084,0.0007300000000000084
homesite,833,catboost,423327,"{""iterations"": 500, ""learning_rate"": 0.05, ""depth"": 4, ""l2_leaf_reg"": 1.0, ""random_strength"": 1.0, ""bagging_temperature"": 0.0}",2026-05-15T11:34:37.495621,0.9635072479782524,0.0004821687000778,0.9629458319525152,0.9643122446258672,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0833.csv,False,,127.82656788825987,,2026-05-15T11:36:45.322180,0.96436,0.96378,-0.00027275202174759094,0.00027275202174759094,0.0005800000000000249,0.0005800000000000249
homesite,844,catboost,538393,"{""iterations"": 700, ""learning_rate"": 0.01, ""depth"": 4, ""l2_leaf_reg"": 5.0, ""random_strength"": 5.0, ""bagging_temperature"": 0.0}",2026-05-15T12:02:25.306165,0.9556788393126348,0.0005798627767995,0.9548867530239497,0.9565855901595368,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0844.csv,False,,177.09930992126465,,2026-05-15T12:05:22.405466,0.95765,0.95667,-0.0009911606873652667,0.0009911606873652667,0.0009799999999999809,0.0009799999999999809
homesite,849,catboost,416122,"{""iterations"": 500, ""learning_rate"": 0.03, ""depth"": 8, ""l2_leaf_reg"": 7.0, ""random_strength"": 5.0, ""bagging_temperature"": 0.5}",2026-05-15T12:15:03.624905,0.9632954677785892,0.0004714667971581,0.96268940015386,0.9640750137174384,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0849.csv,False,,177.15320491790771,,2026-05-15T12:18:00.778101,0.96435,0.9637,-0.0004045322214107916,0.0004045322214107916,0.0006500000000000394,0.0006500000000000394
homesite,861,random_forest,135767,"{""n_estimators"": 500, ""max_depth"": null, ""min_samples_split"": 5, ""min_samples_leaf"": 4, ""max_features"": ""log2"", ""bootstrap"": false}",2026-05-15T13:10:12.877165,0.949205504463405,0.0008448601035501,0.948412449834054,0.950829214674805,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0861.csv,False,,392.5253341197967,,2026-05-15T13:16:45.402492,0.94983,0.94996,-0.0007544955365950123,0.0007544955365950123,-0.0001300000000000745,0.0001300000000000745
homesite,864,random_forest,437343,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 10, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""bootstrap"": false}",2026-05-15T13:23:53.657662,0.9574325797944316,0.0005110620504676,0.956855881780087,0.958383532945846,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0864.csv,False,,440.65883708000183,,2026-05-15T13:31:14.316490,0.95815,0.95779,-0.0003574202055683928,0.0003574202055683928,0.00035999999999991594,0.00035999999999991594
homesite,873,extra_trees,314712,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_split"": 20, ""min_samples_leaf"": 8, ""max_features"": ""log2"", ""bootstrap"": false}",2026-05-15T13:57:29.588986,0.941673741675795,0.0007610558977507,0.94068438836433,0.9429337161811288,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0873.csv,False,,115.57769656181335,,2026-05-15T13:59:25.166675,0.94338,0.94349,-0.0018162583242050667,0.0018162583242050667,-0.0001100000000000545,0.0001100000000000545
homesite,878,random_forest,560210,"{""n_estimators"": 500, ""max_depth"": null, ""min_samples_split"": 20, ""min_samples_leaf"": 4, ""max_features"": ""log2"", ""bootstrap"": false}",2026-05-15T14:21:10.979798,0.948811640302366,0.0007198715349757,0.948209078715705,0.9502248005281876,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0878.csv,False,,373.4075860977173,,2026-05-15T14:27:24.387375,0.95025,0.95024,-0.0014283596976339963,0.0014283596976339963,1.0000000000065512e-05,1.0000000000065512e-05
homesite,886,random_forest,207373,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 10, ""min_samples_leaf"": 2, ""max_features"": ""log2"", ""bootstrap"": false}",2026-05-15T14:51:07.023963,0.9496192697035288,0.0007242217578307,0.9488550984112232,0.9509389561127596,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0886.csv,False,,244.2333300113678,,2026-05-15T14:55:11.257284,0.95035,0.95025,-0.0006307302964712047,0.0006307302964712047,9.999999999998899e-05,9.999999999998899e-05
homesite,897,extra_trees,102363,"{""n_estimators"": 500, ""max_depth"": null, ""min_samples_split"": 2, ""min_samples_leaf"": 8, ""max_features"": ""log2"", ""bootstrap"": false}",2026-05-15T15:45:01.780943,0.9421565448801336,0.0008645451751022,0.9409462104895042,0.943613108162978,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0897.csv,False,,258.5991179943085,,2026-05-15T15:49:20.380047,0.94389,0.94373,-0.001573455119866396,0.001573455119866396,0.000160000000000049,0.000160000000000049
homesite,903,random_forest,746988,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 2, ""min_samples_leaf"": 8, ""max_features"": ""sqrt"", ""bootstrap"": false}",2026-05-15T16:13:08.887209,0.9571379376233702,0.0006645882104883,0.95675466949191,0.9584641472415008,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0903.csv,False,,411.8947021961212,,2026-05-15T16:20:00.781901,0.95833,0.95811,-0.0009720623766298342,0.0009720623766298342,0.00021999999999999797,0.00021999999999999797
homesite,904,extra_trees,713196,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 2, ""min_samples_leaf"": 8, ""max_features"": ""log2"", ""bootstrap"": false}",2026-05-15T16:20:00.806800,0.9417413755546444,0.0007558464979439,0.940960095020488,0.9431636924545628,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0904.csv,False,,161.26868772506714,,2026-05-15T16:22:42.075481,0.94369,0.94345,-0.0017086244453555777,0.0017086244453555777,0.00024000000000001798,0.00024000000000001798
homesite,905,random_forest,255781,"{""n_estimators"": 500, ""max_depth"": null, ""min_samples_split"": 10, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""bootstrap"": false}",2026-05-15T16:22:42.101372,0.957639434163528,0.0005003316769925,0.957257937470877,0.9586007182793356,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0905.csv,False,,720.5471019744873,,2026-05-15T16:34:42.648463,0.95882,0.95832,-0.0006805658364719136,0.0006805658364719136,0.000500000000000056,0.000500000000000056
homesite,911,random_forest,152947,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_split"": 10, ""min_samples_leaf"": 1, ""max_features"": ""log2"", ""bootstrap"": false}",2026-05-15T16:58:18.480110,0.9491066586537356,0.0008202810378856,0.9482901696548764,0.950681927001343,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0911.csv,False,,170.52448391914368,,2026-05-15T17:01:09.004587,0.95035,0.95026,-0.001153341346264436,0.001153341346264436,9.00000000000345e-05,9.00000000000345e-05
homesite,913,random_forest,579663,"{""n_estimators"": 500, ""max_depth"": null, ""min_samples_split"": 20, ""min_samples_leaf"": 2, ""max_features"": ""sqrt"", ""bootstrap"": false}",2026-05-15T17:03:54.603247,0.9579449644317136,0.000582294713053,0.9574575509489444,0.959064646877818,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0913.csv,False,,692.9803168773651,,2026-05-15T17:15:27.583557,0.95898,0.9587,-0.0007550355682863774,0.0007550355682863774,0.000280000000000058,0.000280000000000058
homesite,917,extra_trees,42067,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 20, ""min_samples_leaf"": 8, ""max_features"": ""log2"", ""bootstrap"": false}",2026-05-15T17:30:03.650421,0.941960632783508,0.0008414642565383,0.9409340853576318,0.9432969426747816,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0917.csv,False,,159.42926216125488,,2026-05-15T17:32:43.079673,0.94426,0.94416,-0.002199367216492054,0.002199367216492054,9.999999999998899e-05,9.999999999998899e-05
homesite,920,extra_trees,909793,"{""n_estimators"": 500, ""max_depth"": null, ""min_samples_split"": 10, ""min_samples_leaf"": 8, ""max_features"": ""log2"", ""bootstrap"": false}",2026-05-15T17:43:17.136779,0.9417008063980776,0.0009045172567849,0.9403606129581424,0.9432010106251972,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0920.csv,False,,255.77726292610168,,2026-05-15T17:47:32.914211,0.94363,0.9435,-0.0017991936019223775,0.0017991936019223775,0.00012999999999996348,0.00012999999999996348
